Date_ID,Date,Day,Month,Month_Name,Quarter,Year,Week_Number,Day_of_Week,Is_Weekend
20251203,2025-12-03,3,12,December,4,2025,49,Wednesday,False
20251204,2025-12-04,4,12,December,4,2025,49,Thursday,False
20251205,2025-12-05,5,12,December,4,2025,49,Friday,False
20251206,2025-12-06,6,12,December,4,2025,49,Saturday,True
20251207,2025-12-07,7,12,December,4,2025,49,Sunday,True
20251208,2025-12-08,8,12,December,4,2025,50,Monday,False
20251209,2025-12-09,9,12,December,4,2025,50,Tuesday,False
20251210,2025-12-10,10,12,December,4,2025,50,Wednesday,False
20251211,2025-12-11,11,12,December,4,2025,50,Thursday,False
20251212,2025-12-12,12,12,December,4,2025,50,Friday,False
20251213,2025-12-13,13,12,December,4,2025,50,Saturday,True
20251214,2025-12-14,14,12,December,4,2025,50,Sunday,True
20251215,2025-12-15,15,12,December,4,2025,51,Monday,False
20251216,2025-12-16,16,12,December,4,2025,51,Tuesday,False
20251217,2025-12-17,17,12,December,4,2025,51,Wednesday,False
20251218,2025-12-18,18,12,December,4,2025,51,Thursday,False
20251219,2025-12-19,19,12,December,4,2025,51,Friday,False
20251220,2025-12-20,20,12,December,4,2025,51,Saturday,True
20251221,2025-12-21,21,12,December,4,2025,51,Sunday,True
20251222,2025-12-22,22,12,December,4,2025,52,Monday,False
20251223,2025-12-23,23,12,December,4,2025,52,Tuesday,False
20251224,2025-12-24,24,12,December,4,2025,52,Wednesday,False
20251225,2025-12-25,25,12,December,4,2025,52,Thursday,False
20251226,2025-12-26,26,12,December,4,2025,52,Friday,False
20251227,2025-12-27,27,12,December,4,2025,52,Saturday,True
20251228,2025-12-28,28,12,December,4,2025,52,Sunday,True
20251229,2025-12-29,29,12,December,4,2025,1,Monday,False
20251230,2025-12-30,30,12,December,4,2025,1,Tuesday,False
20251231,2025-12-31,31,12,December,4,2025,1,Wednesday,False
