Operation_ID,Date_ID,Region_ID,Department_ID,Operational_Cost,Delay_Time,Efficiency_Score
818,20251119,7,2,17545,22,93
819,20211026,7,11,23400,18,90
820,20220112,3,8,2042,2,85
821,20230822,3,1,20122,17,93
822,20240112,5,5,6932,25,91
823,20210627,5,7,16347,13,79
824,20240512,7,13,2496,0,93
825,20251113,7,15,15206,35,84
826,20230809,6,2,4915,4,90
827,20251113,3,13,8502,7,72
828,20221211,4,12,2935,35,77
829,20230430,1,8,13523,18,86
830,20241001,2,10,4984,5,95
831,20210908,6,5,7377,19,90
832,20240608,6,2,18743,20,95
833,20221022,3,4,3334,36,81
834,20220515,3,10,5680,27,96
835,20220530,4,13,14591,18,98
836,20240903,7,12,18643,17,91
837,20250324,6,14,22994,5,92
838,20220225,3,13,18932,43,93
839,20210509,7,1,21512,19,62
840,20230729,2,15,8994,25,73
841,20240801,6,1,20918,21,93
842,20250717,2,7,4197,10,88
843,20211118,5,12,12682,21,99
844,20251215,7,12,20309,9,93
845,20240824,2,3,14394,2,71
846,20240912,3,12,11278,32,72
847,20220704,2,7,16662,38,78
848,20221129,3,2,14601,11,63
849,20231225,2,7,16442,45,86
850,20230903,7,7,9298,25,85
851,20220511,6,14,24767,18,96
852,20220730,1,9,4463,46,92
853,20230109,2,11,9872,15,98
854,20210203,7,5,14872,22,70
855,20251202,3,14,2396,20,74
856,20240614,7,15,17141,7,61
857,20240710,2,14,15276,11,76
858,20220124,5,9,7879,26,87
859,20250723,2,1,8178,35,96
860,20251019,6,2,3229,23,74
861,20250320,4,14,3998,20,61
862,20220112,6,6,11318,1,61
863,20240319,6,11,20932,18,89
864,20240320,5,10,16187,36,85
865,20211027,7,2,4784,37,77
866,20211123,2,3,3267,36,89
867,20240324,4,12,11303,19,94
868,20251128,5,1,19152,20,86
869,20231118,2,10,5064,45,86
870,20210816,6,6,2527,17,73
871,20240624,6,6,7531,20,60
872,20231104,4,11,18526,15,80
873,20211114,6,5,19251,24,85
874,20240608,3,11,20550,12,96
875,20210930,1,15,24323,21,63
876,20250410,1,12,24649,14,73
877,20251001,3,8,23921,20,61
878,20251101,1,2,20122,1,71
879,20241029,2,8,5118,33,78
880,20250412,3,8,23646,37,67
881,20251024,6,4,4889,17,71
882,20231230,3,5,10442,28,82
883,20230917,2,5,3419,47,86
884,20230120,6,10,23059,39,80
885,20221008,3,9,9394,23,63
886,20240827,3,9,22275,15,70
887,20230726,1,11,11680,30,74
888,20230405,5,15,20165,19,93
889,20220716,3,15,12674,17,73
890,20230211,6,8,14156,26,99
891,20220623,5,6,8538,2,68
892,20240406,3,3,9395,24,60
893,20240723,2,1,14827,39,93
894,20251220,5,7,8672,1,86
895,20211203,1,4,9122,47,80
896,20240321,3,4,7717,3,87
897,20240730,1,12,14337,2,99
898,20230909,2,4,4589,32,89
899,20240303,6,5,22832,4,99
900,20221101,2,10,12013,16,75
901,20210209,4,8,12418,21,95
902,20211222,1,10,24455,25,89
903,20210414,3,4,14473,1,65
904,20211115,2,4,15963,39,63
905,20210711,4,4,2976,16,90
906,20230811,6,2,18059,15,79
907,20241215,2,11,24064,0,63
908,20221220,3,11,23664,18,97
909,20240208,4,13,12211,28,65
910,20221204,2,12,4146,33,64
911,20220127,2,5,7910,28,88
912,20251109,3,2,2758,35,75
913,20240712,2,15,8156,17,63
914,20220930,3,12,10820,1,67
915,20250526,4,6,19962,7,69
916,20250708,3,10,15254,22,78
917,20230331,1,6,24895,4,98
918,20221022,3,5,24202,27,80
919,20230130,1,9,21146,25,70
920,20241126,1,4,5721,15,93
921,20210219,2,7,16414,40,94
922,20241128,1,10,10480,15,99
923,20210731,5,13,11530,28,84
924,20231120,2,9,21023,42,80
925,20230707,2,2,6760,33,65
926,20230510,2,1,23025,31,60
927,20241029,6,10,4903,15,96
928,20230525,6,5,10183,19,95
929,20250307,7,11,10037,3,83
930,20220626,4,10,21050,13,87
931,20210127,3,15,4287,14,75
932,20231216,2,1,2055,12,88
933,20210711,2,9,11924,7,62
934,20220809,3,12,23410,39,76
935,20240405,3,2,22946,36,90
936,20210718,1,6,4513,25,82
937,20210401,4,12,16772,2,86
938,20210128,6,13,13521,3,71
939,20231017,3,14,19721,2,65
940,20250726,4,8,22797,32,60
941,20220709,5,12,23508,28,86
942,20230527,6,10,5719,3,83
943,20231204,5,14,19145,3,98
944,20250705,4,4,21117,11,70
945,20251203,6,9,18761,5,73
946,20211207,3,1,15437,42,63
947,20230807,5,14,22922,45,75
948,20230104,2,10,2426,39,91
949,20210324,7,10,17190,28,81
950,20240614,4,1,11306,13,89
951,20241025,7,9,24972,0,70
952,20250228,4,5,2338,47,66
953,20230418,7,9,14715,3,84
954,20230709,5,9,6197,8,74
955,20240928,7,6,9993,46,89
956,20221009,2,14,2241,34,70
957,20221106,2,14,2375,34,99
958,20240611,7,6,24604,0,85
959,20240409,2,2,11924,3,93
960,20230227,2,13,21458,9,94
961,20210221,1,11,3008,35,61
962,20241006,4,14,15616,25,71
963,20230206,2,15,12243,42,81
964,20220727,1,15,16765,47,61
965,20220812,1,14,7058,17,81
966,20240609,1,15,20691,43,70
967,20250509,2,6,17997,7,72
968,20240614,2,1,4419,11,64
969,20231103,3,8,3411,29,99
970,20241006,6,14,14113,23,61
971,20210629,1,13,9333,31,96
972,20220310,2,5,19245,16,70
973,20230203,4,2,17684,29,86
974,20211013,1,5,19681,8,69
975,20250801,2,3,14309,15,81
976,20210220,6,15,16465,46,74
977,20240508,2,9,14205,32,88
978,20221228,7,13,5830,37,60
979,20251125,4,15,7752,10,75
980,20221024,7,14,22941,15,65
981,20220913,2,4,19644,42,93
982,20220817,3,2,22527,39,68
983,20210314,5,5,16781,2,71
984,20230918,6,4,13083,2,65
985,20220730,5,5,7630,1,61
986,20221115,3,8,16082,39,74
987,20231220,7,6,17073,20,93
988,20230906,3,3,4938,16,89
989,20221128,1,1,20405,3,66
990,20211230,3,4,11753,9,68
991,20250815,1,7,10453,24,71
992,20230614,6,7,5499,47,89
993,20220730,5,8,2280,16,81
994,20221202,4,6,10985,47,87
995,20241004,6,10,14030,27,82
996,20210502,3,7,12176,14,95
997,20210506,5,3,21755,46,69
998,20250226,4,11,2096,5,80
999,20220511,6,15,21716,12,89
1000,20230320,3,12,3401,25,81
1001,20240921,4,6,2051,1,70
1002,20241208,3,3,21939,3,94
1003,20241129,2,7,13342,46,77
1004,20250827,7,11,8489,28,98
1005,20250308,1,11,14446,38,64
1006,20210411,7,4,13795,14,75
1007,20230126,5,13,22770,22,60
1008,20240903,5,10,6968,5,88
1009,20211210,6,15,21919,21,87
1010,20231007,3,10,20194,45,97
1011,20250928,2,3,16894,14,84
1012,20250621,2,7,8570,15,85
1013,20250916,7,2,12974,23,67
1014,20240602,5,8,9565,45,99
1015,20230823,5,15,22777,15,74
1016,20250920,7,14,9777,40,61
1017,20240719,5,3,9409,46,76
1018,20211202,3,6,16305,26,85
1019,20250205,3,8,15443,43,75
1020,20240515,5,2,8624,24,88
1021,20240428,7,11,22121,25,90
1022,20250914,2,2,23000,42,67
1023,20230129,7,7,8040,2,67
1024,20251026,1,14,24531,27,76
1025,20231207,4,4,7984,40,98
1026,20240301,3,4,23176,9,90
1027,20230413,7,3,14642,22,92
1028,20240219,6,4,14294,35,69
1029,20231206,5,12,22563,38,75
1030,20240930,6,1,17036,18,61
1031,20240224,7,15,14495,45,65
1032,20220330,7,15,15535,20,92
1033,20251024,4,3,5029,15,71
1034,20240910,1,9,17900,16,72
1035,20231122,4,6,5068,24,77
1036,20250121,7,15,19520,21,96
1037,20250613,6,6,21816,34,76
1038,20231010,7,13,2645,18,66
1039,20240310,4,5,17828,43,92
1040,20231017,3,14,10008,36,67
1041,20221112,5,15,6984,13,97
1042,20250802,3,8,14690,23,87
1043,20240619,4,15,13136,1,74
1044,20241222,3,6,8627,42,92
1045,20250807,4,15,18476,18,83
1046,20211208,1,6,2129,20,95
1047,20250802,3,13,7481,18,94
1048,20230918,1,13,23681,12,66
1049,20230907,1,13,10273,16,79
1050,20210424,4,13,14657,42,79
1051,20240406,3,3,11324,4,62
1052,20250227,2,8,22683,21,70
1053,20230512,2,13,17451,38,87
1054,20240810,7,7,19367,43,62
1055,20230718,4,15,8784,18,67
1056,20230916,2,13,23523,31,89
1057,20250928,6,1,8172,9,96
1058,20251008,7,12,13995,38,69
1059,20220502,3,12,23358,0,63
1060,20210714,6,12,4937,28,93
1061,20230718,6,1,14929,29,79
1062,20250130,1,14,6344,21,73
1063,20210202,7,8,11018,30,89
1064,20241104,5,12,23951,27,60
1065,20240329,2,4,14045,15,99
1066,20210522,2,12,22049,15,93
1067,20240708,5,1,20117,35,61
1068,20221029,2,8,22832,40,96
1069,20240816,2,4,22128,36,74
1070,20220402,3,2,20793,0,86
1071,20211029,3,1,9816,32,60
1072,20231005,7,1,12590,6,90
1073,20250728,2,6,11203,41,80
1074,20220401,5,8,5119,1,83
1075,20220427,7,6,14030,4,79
1076,20211010,3,9,4220,46,83
1077,20250803,7,1,12782,6,75
1078,20230103,4,1,23135,5,62
1079,20210620,4,13,2778,27,77
1080,20221112,3,13,20401,29,81
1081,20250530,3,6,7185,39,96
1082,20230330,6,4,11295,40,67
1083,20231007,1,5,6917,9,96
1084,20230810,6,9,22664,28,67
1085,20211113,5,13,13876,43,90
1086,20240524,7,11,4847,46,64
1087,20250905,4,3,8631,22,92
1088,20240811,2,2,17197,1,84
1089,20230319,1,2,5289,19,91
1090,20211204,6,14,10845,34,93
1091,20220914,6,13,14595,26,76
1092,20230816,4,1,2790,1,70
1093,20240902,7,6,12694,43,71
1094,20230202,1,13,20679,7,67
1095,20221128,6,11,13388,7,92
1096,20221010,4,3,20159,39,85
1097,20220827,4,1,9286,25,71
1098,20221224,4,12,6575,44,92
1099,20250510,6,7,20471,14,89
1100,20211019,2,12,13965,9,80
1101,20251219,6,13,14757,18,99
1102,20250825,3,11,21251,14,81
1103,20220909,4,1,4172,18,63
1104,20240220,7,15,13113,3,68
1105,20250822,3,15,20871,32,99
1106,20251112,4,3,7263,23,82
1107,20221216,7,6,10018,22,82
1108,20240420,5,2,19056,35,92
1109,20241004,4,9,3307,28,90
1110,20240116,6,8,17670,37,94
1111,20240528,3,14,11947,10,74
1112,20230518,7,13,24116,34,67
1113,20231210,5,7,20094,36,97
1114,20230423,2,2,17304,0,80
1115,20210323,5,1,4440,26,68
1116,20240824,4,2,12441,13,94
1117,20251211,3,11,16241,17,62
1118,20250605,4,10,15352,30,92
1119,20230220,1,12,22682,46,64
1120,20250704,7,6,22662,43,94
1121,20230208,4,8,9441,11,90
1122,20230601,7,4,2749,32,86
1123,20210412,7,10,5570,32,71
1124,20251106,1,8,15757,47,88
1125,20250605,6,8,15191,15,62
1126,20210509,7,1,16433,22,75
1127,20240221,3,4,4191,42,78
1128,20210806,7,7,6297,22,97
1129,20210603,3,11,20670,34,92
1130,20220223,4,6,13921,6,93
1131,20230318,5,6,9302,33,68
1132,20230512,4,6,16215,34,69
1133,20230601,4,10,22512,43,75
1134,20230406,1,9,3780,12,91
1135,20240330,2,4,11783,35,85
1136,20230807,4,15,19140,27,64
1137,20211202,7,13,5433,2,81
1138,20241117,3,8,17072,45,73
1139,20210104,3,13,24843,20,68
1140,20231214,3,2,6545,29,68
1141,20220610,2,14,6855,25,82
1142,20210108,6,12,19992,25,94
1143,20210709,4,11,5133,39,72
1144,20220507,3,5,16578,25,83
1145,20211221,6,1,21810,23,92
1146,20230126,5,3,24859,23,84
1147,20251203,7,9,15678,42,77
1148,20220910,2,5,12833,35,85
1149,20230616,2,12,8156,4,80
1150,20210929,7,15,22620,24,74
1151,20211121,3,9,8570,1,87
1152,20231126,4,1,3241,12,97
1153,20251130,1,7,2070,6,96
1154,20250411,2,1,7161,19,76
1155,20211226,3,5,12117,31,76
1156,20220826,1,8,20245,26,69
1157,20211023,2,2,12289,40,84
1158,20250118,3,15,16774,35,61
1159,20240512,3,15,20209,22,84
1160,20230506,4,10,8479,0,76
1161,20230509,6,4,2871,7,91
1162,20220510,2,12,6447,39,71
1163,20240818,6,2,10372,7,68
1164,20210113,6,8,10377,35,80
1165,20211107,6,9,6091,44,75
1166,20211107,6,14,20766,42,86
1167,20230411,1,6,15032,16,98
1168,20240909,1,13,7736,10,91
1169,20241009,6,14,2091,43,99
1170,20220701,4,12,18766,12,76
1171,20220404,7,8,22270,17,90
1172,20251022,2,9,4435,29,77
1173,20230813,1,14,15594,12,97
1174,20221223,2,2,20183,23,77
1175,20250720,3,6,21956,14,95
1176,20210613,6,1,15698,28,64
1177,20210101,5,6,20682,19,65
1178,20250614,5,2,9600,24,89
1179,20220621,1,12,16187,25,71
1180,20250515,4,5,10844,3,72
1181,20240512,4,12,14791,4,95
1182,20250509,2,5,10721,31,85
1183,20250521,2,11,5753,42,91
1184,20240608,2,9,12860,30,95
1185,20220624,6,7,4053,44,89
1186,20210729,3,10,12812,24,63
1187,20250430,5,7,14090,11,80
1188,20240724,7,1,16465,4,92
1189,20240115,3,10,20173,18,73
1190,20230110,3,13,22920,30,91
1191,20220831,6,3,21421,5,69
1192,20221122,2,14,2950,27,71
1193,20250501,7,15,13316,46,63
1194,20230511,3,10,7226,3,97
1195,20220721,2,11,20110,33,79
1196,20250905,5,2,7375,13,92
1197,20240919,3,12,14395,2,65
1198,20220528,1,3,17286,35,64
1199,20250110,6,7,4128,14,85
1200,20230123,7,5,2998,7,96
1201,20230801,6,10,4780,0,97
1202,20221128,6,3,2690,46,82
1203,20230529,6,7,3609,40,70
1204,20230924,6,3,5263,31,61
1205,20240220,5,4,9237,27,92
1206,20250607,5,12,17337,0,76
1207,20210904,3,14,2810,33,95
1208,20250417,4,12,4385,33,71
1209,20241007,5,10,7564,17,73
1210,20250819,5,5,9818,28,81
1211,20220325,1,2,6530,9,80
1212,20250304,2,7,20422,26,85
1213,20210924,1,2,10252,11,71
1214,20240115,2,2,5352,14,97
1215,20220305,6,13,20026,20,91
1216,20231213,6,15,2546,35,81
1217,20250731,5,4,11096,45,93
1218,20230902,2,5,8484,16,74
1219,20210907,6,6,5179,23,91
1220,20211027,2,13,16254,2,66
1221,20230210,1,8,23248,7,61
1222,20240901,5,14,13288,17,80
1223,20220628,4,11,24640,30,71
1224,20240724,3,6,18008,19,62
1225,20210924,7,10,6774,5,64
1226,20240313,5,8,2551,38,88
1227,20210706,2,15,14309,2,73
1228,20210616,2,9,3289,3,83
1229,20210903,4,6,9999,29,99
1230,20210722,7,15,10233,20,74
1231,20210724,3,1,13549,41,69
1232,20220720,2,9,6698,47,94
1233,20251022,7,3,13741,12,81
1234,20230824,2,3,16644,40,68
1235,20240311,1,3,14094,43,65
1236,20210809,7,14,19365,35,97
1237,20250401,1,13,15115,32,68
1238,20221116,7,7,4933,13,71
1239,20230426,3,14,24950,6,89
1240,20230825,4,10,2695,8,61
1241,20211010,3,1,18475,9,70
1242,20220428,3,1,19113,2,62
1243,20221108,4,4,11632,17,74
1244,20230731,5,13,4708,19,68
1245,20250518,1,14,15216,5,71
1246,20251101,2,15,19453,10,81
1247,20251027,7,8,3826,10,72
1248,20221021,5,6,17592,17,91
1249,20211216,4,11,12607,47,91
1250,20250830,4,5,20561,39,87
1251,20240910,7,1,3103,0,65
1252,20230525,6,12,16947,29,75
1253,20250827,1,7,18354,25,94
1254,20251031,6,1,13575,39,62
1255,20250423,2,7,24939,38,75
1256,20220504,5,5,9238,31,88
1257,20230827,4,2,7606,4,69
1258,20240923,3,5,12436,44,61
1259,20241126,6,3,21433,5,92
1260,20230406,2,5,10675,38,80
1261,20230214,5,4,5422,32,66
1262,20230424,1,7,17083,13,94
1263,20250717,2,4,10489,29,94
1264,20251027,3,3,4458,28,93
1265,20210118,4,4,17325,8,87
1266,20210516,5,8,23844,12,88
1267,20231012,4,10,23101,0,66
1268,20240824,4,6,15939,44,66
1269,20240503,3,7,9445,12,92
1270,20211126,5,9,6054,36,61
1271,20251229,7,6,24747,46,82
1272,20251127,3,15,18174,31,98
1273,20230215,2,7,11268,47,67
1274,20250730,7,10,8878,5,79
1275,20230116,7,8,4481,35,71
1276,20210102,6,13,2740,14,73
1277,20240713,5,7,17073,23,88
1278,20220408,2,8,14734,11,87
1279,20241026,1,8,15358,38,77
1280,20250921,3,1,22278,36,60
1281,20251030,1,13,23093,11,73
1282,20250415,5,4,3176,37,66
1283,20210108,7,5,22804,16,88
1284,20220531,4,8,15591,5,78
1285,20210304,4,14,9813,22,96
1286,20250120,2,2,5920,47,85
1287,20220302,2,6,5736,45,93
1288,20211008,7,15,9261,15,61
1289,20211120,5,4,20490,30,97
1290,20210527,1,5,12374,34,73
1291,20231108,1,3,6107,12,75
1292,20230912,4,9,19657,46,93
1293,20211215,4,15,16958,9,84
1294,20211118,5,9,5997,17,67
1295,20240803,3,14,2036,45,97
1296,20230730,7,4,17533,6,87
1297,20250524,7,9,17214,38,90
1298,20240405,3,8,13024,1,61
1299,20210503,4,8,9401,2,93
1300,20220716,4,5,11353,5,68
1301,20221007,6,10,15671,36,96
1302,20230519,2,6,12676,7,85
1303,20250907,2,15,2403,25,89
1304,20210511,5,10,21472,5,96
1305,20250429,2,11,18115,41,61
1306,20230907,1,4,7060,2,79
1307,20220802,6,12,10720,12,61
1308,20251122,3,11,15117,29,69
1309,20240203,3,2,7947,22,87
1310,20210106,6,5,17461,29,60
1311,20210313,4,7,4903,10,93
1312,20210313,4,4,22621,14,64
1313,20221021,2,12,16814,8,69
1314,20240316,3,13,13239,35,74
1315,20230912,3,13,2984,23,95
1316,20241130,5,1,11027,29,96
1317,20210709,7,12,15546,47,96
1318,20240918,7,5,20621,5,85
1319,20251228,7,12,11032,39,76
1320,20210228,5,12,14801,20,65
1321,20251113,2,2,22711,16,89
1322,20210319,5,12,12908,38,69
1323,20230415,5,15,22950,31,62
1324,20220331,6,11,13641,39,68
1325,20240525,3,13,17337,37,70
1326,20250411,1,11,18648,44,77
1327,20210805,5,8,22528,14,78
1328,20210906,4,15,22964,43,79
1329,20240619,3,6,10022,44,78
1330,20210707,1,11,3026,29,84
1331,20220405,6,11,9600,34,89
1332,20210718,5,1,12559,1,94
1333,20220908,6,4,15024,23,67
1334,20231005,4,6,4506,2,90
1335,20240430,3,13,2988,23,73
1336,20230305,7,7,10817,46,75
1337,20240113,5,13,14576,33,78
1338,20210614,4,5,8841,15,94
1339,20230615,4,5,15980,8,73
1340,20230514,2,6,8087,5,87
1341,20241223,6,12,7632,38,75
1342,20240121,6,7,9666,45,88
1343,20230329,4,9,5495,8,91
1344,20230912,1,13,22557,29,81
1345,20240714,5,1,20086,15,79
1346,20221209,7,9,13823,9,96
1347,20210908,1,9,15639,2,91
1348,20210829,1,11,2986,45,60
1349,20221007,6,10,17696,41,68
1350,20211007,6,10,19768,30,80
1351,20211009,3,11,24093,34,76
1352,20241002,1,2,24548,10,71
1353,20250711,1,7,17228,25,79
1354,20250417,5,6,7632,11,88
1355,20240503,7,15,18161,33,92
1356,20240321,2,14,4800,25,85
1357,20220306,3,13,22393,29,84
1358,20240414,5,3,19828,44,64
1359,20231226,5,11,19222,44,87
1360,20250703,7,11,23454,0,76
1361,20251103,5,9,11712,18,83
1362,20230813,5,10,4384,40,86
1363,20240212,6,4,2257,12,84
1364,20221123,4,1,2897,23,96
1365,20250817,4,8,17668,22,63
1366,20231128,6,5,2116,31,72
1367,20241022,6,8,18542,3,92
1368,20230104,6,10,18367,11,77
1369,20240217,2,9,22108,37,76
1370,20210421,3,6,2233,32,87
1371,20240203,1,6,14570,13,87
1372,20240731,2,3,21326,13,66
1373,20220620,6,14,19856,10,96
1374,20210926,5,2,9036,8,85
1375,20250905,6,5,5580,23,69
1376,20241031,5,14,22262,2,97
1377,20220502,3,13,22007,37,64
1378,20220731,4,12,5611,41,65
1379,20240910,3,6,19404,4,80
1380,20221102,6,12,23453,44,96
1381,20210516,4,8,15631,19,80
1382,20230205,6,15,6469,10,83
1383,20231117,6,14,17953,46,61
1384,20220212,3,14,15687,40,83
1385,20250423,7,5,6968,25,67
1386,20211014,1,6,18291,45,66
1387,20230416,1,14,11268,22,61
1388,20221017,1,14,10298,28,95
1389,20211020,4,8,13117,17,69
1390,20240612,6,8,7402,47,87
1391,20221017,1,11,7378,20,73
1392,20240907,4,9,13685,29,97
1393,20250201,7,6,8790,21,71
1394,20250531,1,8,14205,8,61
1395,20210103,7,10,4018,12,79
1396,20230620,2,4,15439,26,72
1397,20210908,3,4,2952,5,91
1398,20211227,1,12,7012,33,78
1399,20210701,5,5,21926,33,78
1400,20250511,7,8,5805,15,66
1401,20230824,6,5,17223,7,69
1402,20240526,2,12,7136,23,81
1403,20251124,3,9,17554,2,99
1404,20230517,3,5,9785,28,98
1405,20221224,4,8,23259,47,71
1406,20250328,6,2,9904,11,87
1407,20210301,3,2,14672,9,66
1408,20230303,3,12,20167,45,77
1409,20230508,4,13,7861,19,64
1410,20230719,5,2,24138,45,80
1411,20220513,7,5,14043,24,75
1412,20250821,4,13,13139,43,93
1413,20230503,2,10,11420,36,83
1414,20240304,1,5,15878,37,71
1415,20230729,4,7,9937,27,63
1416,20240520,1,9,9637,32,60
1417,20241004,6,7,23859,8,89
1418,20251114,4,3,19789,43,73
1419,20241013,5,2,15007,33,79
1420,20221206,5,11,23951,38,95
1421,20211010,2,6,10151,17,81
1422,20220815,5,5,6056,6,63
1423,20220616,4,8,10379,30,92
1424,20231227,1,7,24574,12,91
1425,20220922,5,15,5141,39,61
1426,20220222,3,9,8217,12,74
1427,20221205,1,2,10251,22,60
1428,20250104,4,7,22827,24,93
1429,20240706,7,9,22935,17,74
1430,20210817,7,12,7161,30,61
1431,20231201,1,3,2188,29,64
1432,20221217,1,11,13156,22,71
1433,20240816,5,15,11751,21,94
1434,20211114,5,4,4128,8,61
1435,20250905,6,12,20166,27,85
1436,20210423,5,11,21292,21,92
1437,20210819,5,7,17768,37,87
1438,20241223,1,10,20052,35,72
1439,20240915,6,5,2716,29,60
1440,20230316,7,11,24278,25,92
1441,20250113,4,7,6921,42,74
1442,20231026,2,11,17607,2,96
1443,20210919,4,1,19715,42,77
1444,20251014,3,1,6510,40,92
1445,20250801,3,1,13918,20,87
1446,20220113,5,5,4693,29,65
1447,20210317,4,9,22583,1,98
1448,20211226,2,4,19404,11,72
1449,20210405,2,5,2849,30,80
1450,20230803,1,13,13426,0,67
1451,20210221,2,5,20780,46,79
1452,20230502,1,7,7541,47,69
1453,20241009,5,12,10212,24,90
1454,20251007,1,1,11405,37,89
1455,20230117,4,11,11390,14,87
1456,20241110,7,5,19191,18,99
1457,20210427,3,2,14369,13,61
1458,20210108,7,2,22571,39,66
1459,20220313,2,7,8896,8,62
1460,20250212,7,13,23313,15,97
1461,20230821,1,9,20868,13,84
1462,20250122,5,9,17378,35,88
1463,20210605,2,10,5644,16,98
1464,20220815,2,8,6983,26,80
1465,20250206,1,2,10403,21,77
1466,20231013,2,15,7651,27,65
1467,20230422,6,15,23532,14,79
1468,20231124,2,13,21728,21,65
1469,20230113,5,7,12940,45,71
1470,20230224,3,3,19349,6,80
1471,20240605,2,6,22505,47,91
1472,20250911,3,12,2409,5,95
1473,20220124,4,5,23719,41,84
1474,20220415,6,7,21765,11,70
1475,20241027,7,4,10190,25,62
1476,20221215,2,4,13715,13,89
1477,20231031,7,14,9077,42,73
1478,20250916,6,3,3225,42,89
1479,20250924,5,8,7977,38,81
1480,20220322,4,2,21416,9,91
1481,20220725,6,6,16295,6,87
1482,20250208,2,15,4213,37,61
1483,20230731,5,7,13067,32,65
1484,20240304,3,12,12648,47,64
1485,20220216,7,10,21594,1,65
1486,20240922,1,8,20174,4,70
1487,20251115,4,2,8207,0,78
1488,20231001,7,14,10660,37,82
1489,20210927,1,6,3822,10,79
1490,20220705,4,5,21074,6,61
1491,20210817,1,1,16020,19,88
1492,20211217,5,13,13926,9,70
1493,20220519,6,13,6161,8,76
1494,20220422,7,12,18014,46,84
1495,20220724,4,10,17379,16,79
1496,20210819,6,2,5524,47,71
1497,20210408,1,2,23282,42,75
1498,20230120,4,12,10294,28,98
1499,20251111,4,1,13528,15,72
1500,20240128,7,3,20820,33,61
1501,20210609,6,13,11287,20,83
1502,20220126,4,9,21633,42,62
1503,20240313,7,8,20084,31,66
1504,20231012,3,6,13264,13,75
1505,20241121,5,2,5019,38,73
1506,20250926,3,1,3814,32,69
1507,20251124,4,8,12405,12,67
1508,20230523,4,10,13276,4,61
1509,20230804,2,10,6318,17,71
1510,20230830,3,9,9630,6,69
1511,20230201,4,1,5878,24,81
1512,20240106,1,9,15422,36,85
1513,20210418,5,7,19791,46,90
1514,20250321,2,9,14719,39,65
1515,20230529,7,3,11810,27,75
1516,20230616,2,9,5608,5,86
1517,20230619,3,14,10231,19,89
1518,20240928,6,8,21565,37,89
1519,20210105,5,8,13373,32,97
1520,20211231,6,11,13104,35,80
1521,20240824,4,14,18749,46,68
1522,20230214,6,5,18230,35,95
1523,20230329,2,2,24812,9,93
1524,20241030,4,2,13294,5,64
1525,20240627,7,10,23916,31,92
1526,20211204,3,14,14211,21,82
1527,20220807,5,9,6854,15,69
1528,20240120,2,6,17838,25,89
1529,20211111,3,4,6554,10,76
1530,20230521,7,7,13758,14,71
1531,20241107,1,15,9545,23,77
1532,20230102,1,11,22672,20,77
1533,20230423,7,7,8052,36,63
1534,20250117,5,2,10054,0,69
1535,20230511,2,15,2026,32,62
1536,20240518,2,4,6318,0,60
1537,20230214,3,3,21896,41,92
1538,20250919,1,13,19992,23,63
1539,20211202,6,9,15458,24,71
1540,20220101,3,11,12133,39,63
1541,20230726,3,8,4476,26,83
1542,20220916,1,5,8524,26,92
