Transaction_ID,Date_ID,Department_ID,Revenue,Cost,Profit
811,20250605,14,39920,6493,33427
812,20210713,6,47147,2617,44530
813,20240104,12,31308,12252,19056
814,20240705,4,15565,22381,-6816
815,20220722,11,19755,22555,-2800
816,20220206,15,20059,17602,2457
817,20210504,13,39192,17416,21776
818,20230204,8,28440,25756,2684
819,20210712,14,25680,29722,-4042
820,20240309,5,37964,16773,21191
821,20250824,2,38632,17196,21436
822,20240813,6,30457,6814,23643
823,20250720,12,15373,15699,-326
824,20220916,8,8139,25245,-17106
825,20210916,5,45608,4605,41003
826,20230705,11,40693,19041,21652
827,20250917,11,46314,24394,21920
828,20230214,8,22462,8870,13592
829,20250411,7,39895,16267,23628
830,20211227,5,12092,18889,-6797
831,20240215,10,12013,18939,-6926
832,20230815,10,34115,13800,20315
833,20230927,8,10580,10957,-377
834,20230130,6,34474,3177,31297
835,20231224,2,33329,3241,30088
836,20250129,2,22832,14800,8032
837,20250416,11,39278,14375,24903
838,20240509,1,32945,10472,22473
839,20231026,9,32993,23526,9467
840,20240905,5,13890,23876,-9986
841,20230811,9,7205,4633,2572
842,20241107,10,23900,9681,14219
843,20210226,1,30955,8587,22368
844,20221003,6,38770,11772,26998
845,20231120,10,42004,18708,23296
846,20220903,4,22019,21489,530
847,20231015,3,21370,17462,3908
848,20241026,9,12946,26822,-13876
849,20250404,13,40299,26608,13691
850,20211007,5,43644,6876,36768
851,20230708,15,7089,29036,-21947
852,20231016,2,16124,25888,-9764
853,20231110,1,23367,12061,11306
854,20221221,8,36039,29281,6758
855,20221120,5,45881,12285,33596
856,20231121,1,37041,9728,27313
857,20210325,4,19207,28873,-9666
858,20240814,11,13800,27774,-13974
859,20240906,5,26837,16021,10816
860,20230214,3,29189,11173,18016
861,20211120,8,44825,26786,18039
862,20250803,6,44324,5302,39022
863,20211011,1,6270,28840,-22570
864,20220102,4,36850,3877,32973
865,20210919,8,12155,26176,-14021
866,20250105,2,21089,11962,9127
867,20250611,6,9068,8384,684
868,20210825,4,45688,15284,30404
869,20221227,6,27074,13943,13131
870,20230919,4,25850,9920,15930
871,20211128,8,16563,5069,11494
872,20250713,9,11365,18179,-6814
873,20230605,14,12607,21194,-8587
874,20241202,8,12967,18158,-5191
875,20250118,6,43483,10594,32889
876,20231229,5,28400,7240,21160
877,20240308,2,37240,3052,34188
878,20230210,12,8952,6367,2585
879,20240722,12,44176,5828,38348
880,20220214,10,16062,26784,-10722
881,20241111,6,14511,17916,-3405
882,20250219,3,47149,18409,28740
883,20220912,3,38961,9089,29872
884,20220920,4,29915,4316,25599
885,20250609,4,35319,12716,22603
886,20230410,9,27329,6670,20659
887,20211228,1,45686,26474,19212
888,20220916,11,6071,20017,-13946
889,20241221,13,7163,29061,-21898
890,20220810,6,33093,25961,7132
891,20210402,14,38955,15034,23921
892,20240515,12,25092,14311,10781
893,20251109,15,23506,13099,10407
894,20240918,13,39585,17608,21977
895,20211211,14,18974,16627,2347
896,20220115,10,30959,22869,8090
897,20230402,6,38802,17977,20825
898,20251129,5,46048,17802,28246
899,20220228,7,11634,25434,-13800
900,20250614,6,46512,22845,23667
901,20251104,14,18608,4188,14420
902,20211206,13,46522,13580,32942
903,20240806,3,5464,28731,-23267
904,20251104,8,40426,11853,28573
905,20250131,12,5517,10397,-4880
906,20250514,11,9856,4606,5250
907,20230816,3,48184,8098,40086
908,20210722,8,47751,3903,43848
909,20210328,14,41648,6148,35500
910,20230115,13,43347,19637,23710
911,20210918,2,11277,10018,1259
912,20240106,5,23036,19441,3595
913,20240323,15,20097,20893,-796
914,20250430,2,34499,7313,27186
915,20240527,1,5629,2264,3365
916,20220114,15,35431,15057,20374
917,20230525,4,21784,6840,14944
918,20240123,13,35329,6571,28758
919,20250813,6,47152,3467,43685
920,20251123,6,21537,18077,3460
921,20250406,2,18318,11388,6930
922,20250606,8,21518,6154,15364
923,20211019,8,48864,3642,45222
924,20220708,13,33650,28024,5626
925,20210613,6,8602,7620,982
926,20250603,4,36291,26726,9565
927,20231230,1,12423,9930,2493
928,20250413,5,26218,25506,712
929,20210316,9,40001,14611,25390
930,20220121,2,25924,13517,12407
931,20210704,10,42978,27753,15225
932,20241015,5,8742,10924,-2182
933,20240228,12,13185,17227,-4042
934,20210603,9,39053,27574,11479
935,20240212,6,31860,13164,18696
936,20250226,7,24260,11396,12864
937,20220309,11,21481,13576,7905
938,20231201,7,40884,27603,13281
939,20211031,7,30811,12280,18531
940,20220108,15,41922,13510,28412
941,20251221,5,26834,13338,13496
942,20250922,1,47305,13932,33373
943,20240610,5,36560,11092,25468
944,20231122,10,16694,13947,2747
945,20250702,10,15148,15821,-673
946,20210413,5,24059,18461,5598
947,20240930,9,31483,9372,22111
948,20220130,5,30110,27299,2811
949,20230503,11,40165,15666,24499
950,20210825,15,34341,6059,28282
951,20230402,4,20286,10203,10083
952,20220215,8,34130,18864,15266
953,20240413,3,8018,23657,-15639
954,20251021,9,29738,5778,23960
955,20251209,11,43216,13056,30160
956,20210524,7,32263,7201,25062
957,20240822,8,40920,27801,13119
958,20210808,7,13359,22017,-8658
959,20241228,3,38478,10640,27838
960,20250708,13,23533,21623,1910
961,20210908,2,6531,24047,-17516
962,20250106,4,22786,27516,-4730
963,20220327,14,32220,14134,18086
964,20250814,14,45911,3499,42412
965,20250525,3,29931,22406,7525
966,20250326,14,31869,18513,13356
967,20250119,9,35463,2492,32971
968,20240417,5,7819,3266,4553
969,20250210,13,48993,19658,29335
970,20231005,13,12157,16578,-4421
971,20210318,14,5886,21923,-16037
972,20210815,1,19721,26737,-7016
973,20250224,4,45117,13039,32078
974,20230526,6,30128,17205,12923
975,20210411,8,41652,27629,14023
976,20250725,5,8574,7094,1480
977,20250213,12,11027,10000,1027
978,20220108,13,17962,27710,-9748
979,20221120,12,44748,29434,15314
980,20231230,11,10114,28321,-18207
981,20231219,1,28236,22489,5747
982,20240914,10,34739,21482,13257
983,20231112,14,48196,19908,28288
984,20240210,14,46039,13997,32042
985,20230212,13,42966,22740,20226
986,20230927,15,17772,29782,-12010
987,20251106,5,11304,5249,6055
988,20210406,13,24325,17323,7002
989,20230420,6,28011,16162,11849
990,20241001,9,5220,24299,-19079
991,20220511,8,22399,12374,10025
992,20251206,8,14687,3907,10780
993,20220617,3,35824,11049,24775
994,20250407,15,40047,13218,26829
995,20241210,13,47239,15106,32133
996,20250413,4,42893,5695,37198
997,20221224,15,42391,12792,29599
998,20240822,11,8068,20852,-12784
999,20241203,3,9222,28316,-19094
1000,20231219,8,15174,10326,4848
1001,20231226,11,20536,11333,9203
1002,20250417,15,29513,2666,26847
1003,20220131,11,48598,9877,38721
1004,20240130,7,49375,26649,22726
1005,20251207,13,15116,11896,3220
1006,20240404,3,40741,3908,36833
1007,20220822,8,26475,4020,22455
1008,20210915,13,18761,21290,-2529
1009,20231218,6,32979,22213,10766
1010,20240801,11,16271,25091,-8820
1011,20240914,11,34956,13839,21117
1012,20240705,11,11285,25275,-13990
1013,20240325,10,36121,19243,16878
1014,20230914,13,28052,27714,338
1015,20220306,1,34542,11997,22545
1016,20231014,11,9665,12276,-2611
1017,20230312,3,27959,11144,16815
1018,20210730,13,23618,9350,14268
1019,20230411,10,36342,4580,31762
1020,20251212,2,17574,5152,12422
1021,20250604,4,18495,6657,11838
1022,20220914,9,46986,9099,37887
1023,20210512,5,40855,14591,26264
1024,20221205,3,29865,6232,23633
1025,20240626,6,22427,12465,9962
1026,20230919,8,20001,24824,-4823
1027,20221110,12,16384,14807,1577
1028,20210622,10,18810,22108,-3298
1029,20241205,13,32196,6797,25399
1030,20240612,9,38249,5416,32833
1031,20250617,9,13910,3735,10175
1032,20220403,12,32771,28687,4084
1033,20210315,11,26228,2350,23878
1034,20231123,1,20102,8185,11917
1035,20210411,8,40471,24767,15704
1036,20210525,6,5464,14604,-9140
1037,20250922,1,25575,24237,1338
1038,20210809,6,36915,28145,8770
1039,20210315,5,45758,20709,25049
1040,20230515,12,24724,21356,3368
1041,20231207,4,7112,25436,-18324
1042,20210828,15,24364,15226,9138
1043,20240330,11,8712,11517,-2805
1044,20230615,3,29622,27797,1825
1045,20250916,7,48456,21282,27174
1046,20240407,13,33177,13229,19948
1047,20240201,10,11715,24268,-12553
1048,20210111,9,42801,17094,25707
1049,20230508,9,19214,15561,3653
1050,20240225,3,18422,23227,-4805
1051,20250805,3,38847,12735,26112
1052,20231223,13,42845,24301,18544
1053,20220111,13,12034,9403,2631
1054,20220715,8,24950,5553,19397
1055,20250723,13,33037,13908,19129
1056,20241209,2,41515,27413,14102
1057,20220514,15,31535,11262,20273
1058,20210922,5,47001,13209,33792
1059,20241109,8,43103,24605,18498
1060,20230429,5,20980,28922,-7942
1061,20211116,7,26425,6240,20185
1062,20221103,2,47441,2219,45222
1063,20240618,1,20142,8907,11235
1064,20250210,14,41761,27379,14382
1065,20250810,8,25907,16575,9332
1066,20250127,6,33728,14396,19332
1067,20250527,7,5783,20319,-14536
1068,20220429,8,27452,13088,14364
1069,20220321,2,49233,27849,21384
1070,20210428,4,37013,3300,33713
1071,20221207,7,17010,13061,3949
1072,20231027,7,28001,15348,12653
1073,20231001,12,22153,5713,16440
1074,20210920,4,8230,14048,-5818
1075,20220804,8,49685,7507,42178
1076,20240110,15,5078,14710,-9632
1077,20230224,5,46323,15902,30421
1078,20240324,11,28464,26674,1790
1079,20210409,4,36270,26502,9768
1080,20240519,11,24492,3838,20654
1081,20210101,12,29460,22302,7158
1082,20210102,5,45039,7380,37659
1083,20240610,11,36340,24840,11500
1084,20240710,10,10752,9003,1749
1085,20240429,2,9596,18554,-8958
1086,20220508,11,42506,29170,13336
1087,20250602,14,36398,10794,25604
1088,20231021,11,14091,21209,-7118
1089,20210313,5,21841,2992,18849
1090,20221224,2,48961,4337,44624
1091,20241206,5,12332,10185,2147
1092,20210828,2,13584,19934,-6350
1093,20250905,14,40758,8638,32120
1094,20230314,13,23713,17932,5781
1095,20211015,11,44731,25428,19303
1096,20221101,10,36326,24926,11400
1097,20230521,15,11553,3490,8063
1098,20241231,1,47851,8396,39455
1099,20251129,3,31080,13530,17550
1100,20230503,11,31056,10773,20283
1101,20210518,3,15701,16581,-880
1102,20220619,3,16752,9897,6855
1103,20250908,12,37327,4074,33253
1104,20230613,8,10147,6544,3603
1105,20240921,6,40425,16252,24173
1106,20230416,10,23955,6519,17436
1107,20210720,6,18338,27117,-8779
1108,20220807,6,5861,29438,-23577
1109,20230206,12,33380,21746,11634
1110,20211115,1,48387,28437,19950
1111,20210820,8,48953,8616,40337
1112,20240322,15,11318,16829,-5511
1113,20231212,4,13713,22255,-8542
1114,20220315,10,11220,14382,-3162
1115,20230308,10,11919,9871,2048
1116,20251018,1,36822,26924,9898
1117,20220601,13,41598,22856,18742
1118,20251118,7,43533,11343,32190
1119,20240710,5,16916,28477,-11561
1120,20220520,1,11438,16018,-4580
1121,20240416,1,48296,5685,42611
1122,20241028,8,40431,21989,18442
1123,20211230,15,20844,23529,-2685
1124,20251103,3,27391,18874,8517
1125,20220217,3,40789,14281,26508
1126,20240112,9,46847,9213,37634
1127,20211206,3,5865,13216,-7351
1128,20210501,1,42897,26309,16588
1129,20210423,9,36692,16493,20199
1130,20220809,12,42899,27541,15358
1131,20230219,7,31925,3947,27978
1132,20210801,12,47001,22892,24109
1133,20220118,15,12730,20735,-8005
1134,20221027,15,12061,13770,-1709
1135,20241105,3,20773,17458,3315
1136,20220210,3,5535,9908,-4373
1137,20250215,14,16310,15273,1037
1138,20221209,15,28346,16154,12192
1139,20240912,3,10371,9074,1297
1140,20210622,5,30529,16238,14291
1141,20230426,1,30222,22589,7633
1142,20220618,6,10515,22676,-12161
1143,20221231,4,22533,26419,-3886
1144,20231105,5,36688,14494,22194
1145,20250506,8,36418,25817,10601
1146,20240711,12,14299,25329,-11030
1147,20210114,4,28841,13157,15684
1148,20210911,3,39400,24386,15014
1149,20210619,6,8929,3187,5742
1150,20221001,3,6152,5092,1060
1151,20211004,8,8259,5368,2891
1152,20230702,9,24954,3438,21516
1153,20221128,9,31980,24747,7233
1154,20210801,2,49666,22845,26821
1155,20220429,10,36627,27883,8744
1156,20240804,4,35740,4772,30968
1157,20240220,14,21068,27261,-6193
1158,20240602,7,41039,7358,33681
1159,20221008,12,11210,19172,-7962
1160,20250104,11,48309,17498,30811
1161,20210617,15,35701,27374,8327
1162,20250425,11,22760,24302,-1542
1163,20230817,3,45891,9495,36396
1164,20230718,9,10777,10485,292
1165,20220120,12,32447,3402,29045
1166,20230405,10,30005,10383,19622
1167,20250626,6,10196,20582,-10386
1168,20240317,14,13310,27668,-14358
1169,20241209,8,12967,3250,9717
1170,20220316,8,11341,10416,925
1171,20220712,7,7020,4528,2492
1172,20251026,10,47576,27074,20502
1173,20210314,12,24891,21585,3306
1174,20240513,4,15474,26399,-10925
1175,20220616,4,6005,8682,-2677
1176,20250106,8,48285,11159,37126
1177,20240128,10,39392,8956,30436
1178,20220922,4,19944,7370,12574
1179,20250904,3,10320,12209,-1889
1180,20220819,11,7487,9466,-1979
1181,20210208,9,7459,8358,-899
1182,20220830,12,9130,12740,-3610
1183,20230924,15,38697,19342,19355
1184,20230731,7,38968,25437,13531
1185,20240528,9,5474,16636,-11162
1186,20220524,6,34277,8709,25568
1187,20230706,15,13589,12422,1167
1188,20240904,7,25025,26988,-1963
1189,20250822,12,31320,20307,11013
1190,20210106,14,12561,8580,3981
1191,20240518,8,13700,25103,-11403
1192,20230808,12,29435,13283,16152
1193,20230228,15,14172,15665,-1493
1194,20231127,6,33189,9641,23548
1195,20220505,11,14611,29822,-15211
1196,20210131,11,25194,25192,2
1197,20240205,5,36815,14905,21910
1198,20210325,15,47479,15182,32297
1199,20210925,1,14967,8050,6917
1200,20220616,5,29309,28713,596
1201,20210611,12,10089,7440,2649
1202,20250307,6,29832,19352,10480
1203,20240112,1,33028,20617,12411
1204,20220308,2,8860,4166,4694
1205,20230523,6,33372,18297,15075
1206,20240407,6,18068,27473,-9405
1207,20211020,9,11344,3886,7458
1208,20211109,4,31844,5868,25976
1209,20250502,9,39403,2215,37188
1210,20251224,4,34748,6519,28229
1211,20240524,3,32805,6492,26313
1212,20230303,10,27593,18472,9121
1213,20210123,12,31888,15373,16515
1214,20220112,6,29795,7429,22366
1215,20220721,5,24002,25745,-1743
1216,20220712,8,14331,11066,3265
1217,20210320,9,39628,8875,30753
1218,20241023,1,27723,29439,-1716
1219,20231019,2,32035,23759,8276
1220,20231222,12,41475,6209,35266
1221,20241222,14,24576,17052,7524
1222,20210804,15,16586,12063,4523
1223,20221222,8,22608,28675,-6067
1224,20210111,10,19630,7049,12581
1225,20220404,12,41818,25102,16716
1226,20211026,3,44325,4960,39365
1227,20220519,5,17046,6007,11039
1228,20230618,14,26559,18328,8231
1229,20230923,8,13735,4503,9232
1230,20220308,7,27387,17084,10303
1231,20211213,8,49185,10951,38234
1232,20210606,12,22933,8723,14210
1233,20230816,5,13975,7696,6279
1234,20240824,14,27137,24177,2960
1235,20241219,6,9672,28380,-18708
1236,20250412,8,38443,13333,25110
1237,20240419,13,18672,18395,277
1238,20250126,4,40970,15194,25776
1239,20240603,3,28398,20454,7944
1240,20210128,7,38008,2618,35390
1241,20251019,5,38201,4505,33696
1242,20221107,13,48822,24405,24417
1243,20230721,1,14369,22508,-8139
1244,20210920,6,33734,23301,10433
1245,20221112,5,28455,26169,2286
1246,20220630,1,41198,27840,13358
1247,20220704,3,44460,13709,30751
1248,20230310,10,36663,15641,21022
1249,20250325,13,39595,21307,18288
1250,20241210,12,9159,25082,-15923
1251,20221119,7,7755,18918,-11163
1252,20210713,7,43563,2084,41479
1253,20210828,4,34637,5857,28780
1254,20230801,11,17252,8815,8437
1255,20240916,4,47827,8175,39652
1256,20240310,11,33231,4472,28759
1257,20220324,8,5038,5349,-311
1258,20221124,10,14463,20431,-5968
1259,20230411,14,36029,7302,28727
1260,20250508,6,21948,15247,6701
1261,20210729,6,21300,11090,10210
1262,20230224,14,19648,6057,13591
1263,20230114,5,35278,8379,26899
1264,20240131,12,28601,18616,9985
1265,20250608,8,26877,10322,16555
1266,20210314,3,25637,17128,8509
1267,20250512,9,33164,3732,29432
1268,20230307,7,13134,23280,-10146
1269,20220916,8,35198,9271,25927
1270,20241110,5,38629,16667,21962
1271,20220818,14,23633,21712,1921
1272,20250127,14,27559,18817,8742
1273,20220224,6,14180,22511,-8331
1274,20220903,11,5701,25287,-19586
1275,20230703,11,21764,15495,6269
1276,20241123,12,10707,28674,-17967
1277,20210902,12,44785,27349,17436
1278,20240405,10,23261,14926,8335
1279,20230111,5,36811,19946,16865
1280,20240327,8,42494,3712,38782
1281,20210125,9,38594,5887,32707
1282,20210916,3,30418,3701,26717
1283,20250518,13,39169,8336,30833
1284,20240409,7,34564,9563,25001
1285,20230601,11,16887,8115,8772
1286,20230630,5,46504,13084,33420
1287,20250515,12,15596,19463,-3867
1288,20250213,11,30225,20872,9353
1289,20220521,12,24899,19011,5888
1290,20240313,15,37548,2738,34810
1291,20250606,15,22882,9786,13096
1292,20210121,2,11633,9376,2257
1293,20220116,15,14731,13795,936
1294,20240116,4,22644,28303,-5659
1295,20250227,10,39578,19068,20510
1296,20220510,8,21182,7201,13981
1297,20211012,8,47171,20304,26867
1298,20210822,10,7405,10364,-2959
1299,20220125,11,35429,10835,24594
1300,20250409,5,7381,3403,3978
1301,20250814,3,42549,28885,13664
1302,20220401,4,45573,8151,37422
1303,20211015,12,8577,6470,2107
1304,20240618,14,32360,21542,10818
1305,20251207,3,18919,14526,4393
1306,20240621,6,49499,23967,25532
1307,20220429,14,29307,28730,577
1308,20230928,9,33609,9556,24053
1309,20211023,9,19175,26970,-7795
1310,20230616,7,37293,21883,15410
1311,20220912,1,29216,5683,23533
1312,20241219,10,21063,28455,-7392
1313,20240303,8,7373,9985,-2612
1314,20250904,13,10931,22305,-11374
1315,20240430,5,31059,4107,26952
1316,20210405,3,48988,9914,39074
1317,20250727,2,20212,21207,-995
1318,20220226,3,28420,8688,19732
1319,20250713,1,47692,23189,24503
1320,20241003,10,37437,22879,14558
1321,20211110,7,45936,27483,18453
1322,20210421,6,26597,10857,15740
1323,20230531,1,21194,29946,-8752
1324,20220827,14,8162,11914,-3752
1325,20210817,3,42027,5400,36627
1326,20240912,15,33130,29708,3422
1327,20250302,6,48583,28702,19881
1328,20251122,1,28490,26732,1758
1329,20240830,1,27460,26561,899
1330,20250710,5,10540,19536,-8996
1331,20210402,1,24134,6232,17902
1332,20210812,9,19585,29835,-10250
1333,20240610,7,17345,20853,-3508
1334,20251119,11,28897,26635,2262
1335,20241127,6,48146,5958,42188
1336,20251231,5,49667,27258,22409
1337,20241201,15,13370,17741,-4371
1338,20230916,10,36467,12419,24048
1339,20241221,15,31876,28169,3707
1340,20230125,6,39864,23742,16122
1341,20210612,7,37508,21938,15570
1342,20241121,8,26732,10338,16394
1343,20250607,4,47908,21473,26435
1344,20250807,10,36453,19596,16857
1345,20210722,8,36639,6849,29790
1346,20210423,1,22980,26742,-3762
1347,20240109,7,42620,18521,24099
1348,20231028,2,31509,14537,16972
1349,20250106,10,34599,16558,18041
1350,20240702,11,40933,18197,22736
1351,20240930,1,25444,14730,10714
1352,20210127,12,42681,22690,19991
1353,20240710,3,30333,11909,18424
1354,20250317,13,24374,23143,1231
1355,20240204,11,17584,26204,-8620
1356,20241115,11,43616,4454,39162
1357,20240202,13,31583,16486,15097
1358,20220922,2,33917,17450,16467
1359,20250421,7,23206,9481,13725
1360,20231016,5,17481,24737,-7256
1361,20210122,2,41903,8492,33411
1362,20220901,6,43197,3505,39692
