Record_ID,Employee_ID,Date_ID,Attrition_Flag,Performance_Score,Training_Hours
995,162,20251128,0,3,39
996,88,20220823,0,5,21
997,25,20210104,0,4,31
998,189,20220914,0,1,8
999,34,20221230,0,2,16
1000,64,20220828,0,2,30
1001,220,20210513,1,3,16
1002,373,20250123,0,2,18
1003,148,20251106,0,4,9
1004,159,20251130,0,1,33
1005,372,20220629,0,3,38
1006,333,20250210,0,3,7
1007,276,20230404,0,1,39
1008,94,20240602,0,4,1
1009,318,20250102,0,5,33
1010,311,20230715,0,2,7
1011,42,20220301,1,2,6
1012,252,20230716,0,4,14
1013,445,20211103,1,2,37
1014,409,20221231,1,2,15
1015,152,20241110,0,2,16
1016,174,20220829,0,3,9
1017,44,20251111,0,2,2
1018,481,20210301,0,4,38
1019,420,20230621,0,5,0
1020,45,20240609,0,5,28
1021,334,20220921,0,2,15
1022,368,20220615,0,5,35
1023,288,20220220,0,1,10
1024,265,20240121,0,4,25
1025,416,20250704,0,5,10
1026,458,20210131,0,5,4
1027,139,20230906,0,1,12
1028,184,20220320,0,1,13
1029,86,20220331,0,5,0
1030,479,20211112,0,5,28
1031,201,20250718,0,1,15
1032,325,20240510,0,4,21
1033,53,20250505,0,5,28
1034,341,20230317,1,3,22
1035,355,20220802,0,5,32
1036,196,20231014,0,4,13
1037,41,20210731,0,5,21
1038,276,20250628,0,4,17
1039,380,20230317,0,5,6
1040,76,20210911,0,4,32
1041,89,20230907,0,3,28
1042,358,20240126,0,2,17
1043,101,20231116,0,5,32
1044,476,20250910,0,3,21
1045,205,20221119,0,4,8
1046,6,20230113,0,3,22
1047,15,20240813,0,1,22
1048,131,20240601,0,1,24
1049,195,20250918,0,3,23
1050,190,20230530,0,1,14
1051,491,20231126,1,5,32
1052,118,20250609,0,2,14
1053,148,20240720,0,3,36
1054,56,20251031,0,4,1
1055,92,20250711,0,1,31
1056,94,20210702,0,5,26
1057,285,20210915,0,4,2
1058,129,20221119,0,5,7
1059,308,20210608,0,5,30
1060,2,20210809,0,2,28
1061,140,20250715,0,1,7
1062,67,20210616,1,4,32
1063,296,20240311,0,4,16
1064,275,20210313,0,4,36
1065,75,20220413,0,3,39
1066,243,20240801,0,5,36
1067,329,20230110,0,4,10
1068,236,20251127,1,3,8
1069,260,20220627,0,1,39
1070,130,20230211,1,5,4
1071,189,20250514,0,3,30
1072,268,20210521,0,2,7
1073,415,20240226,0,4,6
1074,341,20250925,0,1,22
1075,332,20250224,0,5,2
1076,54,20240507,0,5,5
1077,287,20211005,0,5,10
1078,444,20240620,0,5,12
1079,63,20210704,0,4,17
1080,308,20240817,1,2,23
1081,108,20230206,0,2,9
1082,253,20221107,0,5,2
1083,174,20210528,0,2,38
1084,53,20221201,0,4,17
1085,222,20230127,0,5,20
1086,293,20251005,0,3,38
1087,252,20231207,0,2,37
1088,184,20230426,0,1,28
1089,465,20250311,0,1,28
1090,6,20210207,0,5,11
1091,486,20251101,0,5,33
1092,451,20250316,0,3,12
1093,178,20210617,1,5,8
1094,294,20210601,0,3,34
1095,79,20241029,0,4,5
1096,312,20250130,0,5,34
1097,111,20211025,0,4,31
1098,259,20220817,1,3,10
1099,253,20210503,0,3,28
1100,186,20210416,0,1,4
1101,63,20251219,0,4,13
1102,359,20240224,0,2,4
1103,464,20230308,0,3,39
1104,428,20250222,1,1,10
1105,139,20230129,0,1,17
1106,244,20240809,0,2,15
1107,463,20220729,0,2,5
1108,286,20211119,0,5,16
1109,423,20230328,0,3,14
1110,285,20251014,0,5,27
1111,101,20240101,0,4,9
1112,324,20220818,1,5,6
1113,269,20221009,0,2,9
1114,38,20211110,0,4,32
1115,450,20250628,0,3,23
1116,130,20241114,0,4,32
1117,403,20210317,0,1,3
1118,299,20210403,0,4,2
1119,383,20210921,0,4,11
1120,469,20240301,0,2,25
1121,262,20221031,0,3,31
1122,81,20210220,0,4,1
1123,103,20240405,0,3,24
1124,402,20230826,0,4,1
1125,145,20251020,0,5,22
1126,254,20241202,0,5,26
1127,314,20230613,0,2,31
1128,145,20240218,0,4,18
1129,402,20250126,0,3,36
1130,195,20230614,0,4,33
1131,237,20251208,0,3,25
1132,86,20241007,0,3,15
1133,425,20210926,0,3,29
1134,358,20220720,0,5,2
1135,362,20240511,0,2,29
1136,371,20230827,0,3,18
1137,248,20250607,1,5,12
1138,25,20241001,0,4,8
1139,52,20250102,0,2,6
1140,345,20230531,0,2,2
1141,436,20240723,0,1,27
1142,351,20231230,0,1,14
1143,17,20230328,0,4,21
1144,306,20241113,0,4,7
1145,477,20210201,0,4,37
1146,346,20220228,0,1,12
1147,78,20210524,0,5,39
1148,249,20220524,0,5,5
1149,487,20221116,0,2,18
1150,335,20251124,0,4,19
1151,185,20251001,0,3,30
1152,481,20210422,0,5,38
1153,250,20220702,0,5,24
1154,166,20221020,0,1,21
1155,155,20210709,0,3,2
1156,131,20220920,0,5,20
1157,359,20230923,0,2,31
1158,131,20220429,0,4,30
1159,264,20250512,0,5,5
1160,458,20230902,0,4,34
1161,71,20231015,0,3,19
1162,61,20250309,0,5,28
1163,108,20250820,0,2,20
1164,102,20230421,0,1,34
1165,9,20230121,1,2,17
1166,143,20230924,0,2,7
1167,175,20211210,0,4,26
1168,193,20250613,0,3,32
1169,491,20250331,0,5,37
1170,268,20220627,0,3,38
1171,43,20250507,0,2,15
1172,31,20220906,0,2,19
1173,71,20241028,0,3,16
1174,372,20210523,0,1,0
1175,310,20240811,0,3,0
1176,133,20240224,0,1,26
1177,477,20250603,0,4,25
1178,477,20221115,0,1,32
1179,493,20230418,0,1,5
1180,480,20241208,0,5,9
1181,183,20230226,0,3,25
1182,225,20220205,0,2,33
1183,109,20230103,1,1,6
1184,118,20210916,0,4,6
1185,340,20240409,0,2,35
1186,175,20210920,0,1,37
1187,386,20231113,0,3,2
1188,300,20240711,0,2,2
1189,461,20240120,0,3,2
1190,316,20220408,0,1,1
1191,99,20221102,0,2,37
1192,445,20250331,0,2,5
1193,339,20220127,0,5,19
1194,387,20230923,0,4,18
1195,150,20220209,0,1,16
1196,4,20251027,1,4,9
1197,208,20210112,0,1,24
1198,481,20250827,0,4,12
1199,386,20220824,0,1,6
1200,237,20220522,0,1,5
1201,372,20250402,0,4,7
1202,245,20211226,0,4,31
1203,190,20230415,0,1,39
1204,61,20250309,0,1,39
1205,398,20240105,0,5,36
1206,136,20230115,0,5,32
1207,304,20210905,0,5,36
1208,468,20240913,0,1,10
1209,77,20210919,1,3,28
1210,334,20220314,0,3,10
1211,68,20250825,1,5,34
1212,189,20250621,0,2,1
1213,433,20250308,0,1,6
1214,14,20240720,0,1,9
1215,337,20240712,0,5,25
1216,131,20210426,0,5,5
1217,105,20210317,0,5,33
1218,70,20240428,0,3,36
1219,209,20250123,0,5,5
1220,297,20250509,0,5,26
1221,224,20220924,0,2,32
1222,256,20250329,1,3,4
1223,363,20241211,0,2,23
1224,441,20220207,0,4,9
1225,262,20230516,0,4,2
1226,304,20230104,0,3,17
1227,248,20240527,0,3,7
1228,86,20230126,0,3,9
1229,301,20211217,0,3,13
1230,281,20210516,0,5,1
1231,127,20230615,0,4,21
1232,104,20210606,0,1,1
1233,56,20230214,0,2,27
1234,426,20250502,1,5,17
1235,407,20250310,1,3,23
1236,459,20241116,0,5,16
1237,227,20230419,0,2,39
1238,412,20221230,1,5,31
1239,30,20240926,1,4,19
1240,311,20220225,0,5,3
1241,425,20210919,0,1,34
1242,80,20251103,0,4,13
1243,242,20230407,0,2,7
1244,214,20210109,0,5,24
1245,316,20210816,1,2,19
1246,58,20240510,0,4,10
1247,20,20230131,0,4,29
1248,6,20220201,0,5,19
1249,55,20230519,0,2,16
1250,423,20240505,0,1,37
1251,478,20240711,0,3,33
1252,181,20241018,0,3,21
1253,490,20230530,0,5,24
1254,219,20230527,1,5,12
1255,134,20240407,0,2,15
1256,296,20221026,0,3,17
1257,106,20230729,0,3,36
1258,233,20250129,0,5,26
1259,75,20210629,0,4,25
1260,271,20240419,0,2,16
1261,447,20240605,0,1,27
1262,27,20230626,0,5,32
1263,251,20250309,0,4,13
1264,499,20240819,0,3,26
1265,282,20230925,0,2,37
1266,38,20250406,0,4,9
1267,273,20240821,0,5,1
1268,397,20250525,1,4,34
1269,358,20220102,0,3,19
1270,12,20250816,1,4,9
1271,448,20210420,0,5,5
1272,291,20220426,0,5,22
1273,302,20230819,0,1,20
1274,443,20240706,0,1,26
1275,245,20250107,0,3,38
1276,18,20250213,0,3,21
1277,6,20220207,0,3,22
1278,186,20231027,0,2,26
1279,232,20230829,0,4,20
1280,326,20220413,0,2,22
1281,351,20230507,1,2,35
1282,421,20220815,0,3,5
1283,60,20240229,0,3,20
1284,233,20230604,0,2,4
1285,180,20250405,1,1,24
1286,357,20240128,0,2,21
1287,232,20230519,0,1,24
1288,498,20220121,0,1,26
1289,435,20220916,0,2,26
1290,315,20220919,0,2,16
1291,323,20210604,0,4,36
1292,454,20210122,0,5,38
1293,23,20250402,0,3,28
1294,319,20230627,0,1,24
1295,285,20210907,1,5,11
1296,421,20220919,0,2,16
1297,426,20210108,0,1,1
1298,61,20240616,0,4,0
1299,130,20221102,0,4,6
1300,268,20230228,0,4,35
1301,167,20230703,0,4,23
1302,124,20240107,0,2,14
1303,278,20220828,0,2,7
1304,291,20220307,0,5,24
1305,444,20220505,0,1,5
1306,19,20231106,0,5,17
1307,111,20241119,0,3,21
1308,165,20220624,0,3,15
1309,285,20231112,0,4,29
1310,66,20220729,0,2,32
1311,286,20231218,0,1,35
1312,248,20210929,0,2,32
1313,398,20231022,0,4,22
1314,277,20220318,0,3,34
1315,445,20240210,0,2,19
1316,147,20250910,0,5,6
1317,362,20230120,0,4,23
1318,179,20240915,0,5,31
1319,486,20241010,0,5,1
1320,331,20220111,0,4,38
1321,229,20210824,1,2,18
1322,408,20210616,0,5,21
1323,316,20210209,0,1,29
1324,297,20220119,0,2,21
1325,54,20211206,0,4,6
1326,99,20230112,0,1,22
1327,308,20250924,0,1,15
1328,463,20230424,0,4,32
1329,100,20210512,0,4,3
1330,282,20231210,1,1,27
1331,98,20240820,1,4,23
1332,455,20241128,0,1,13
1333,201,20230806,0,3,21
1334,82,20220518,0,2,22
1335,210,20221017,0,5,16
1336,67,20241215,0,1,19
1337,151,20210127,0,4,3
1338,424,20250926,1,1,29
1339,332,20230729,0,1,4
1340,223,20230312,0,3,24
1341,89,20240211,0,4,10
1342,79,20251007,0,2,5
1343,395,20240114,0,4,15
1344,305,20211114,0,1,35
1345,463,20230311,0,2,5
1346,141,20230614,0,1,37
1347,106,20230123,0,1,39
1348,122,20210213,0,5,5
1349,411,20250312,0,1,0
1350,424,20221013,0,4,1
1351,431,20250824,0,5,8
1352,441,20220805,0,2,5
1353,443,20210111,1,4,26
1354,322,20231102,0,1,16
1355,363,20230610,0,1,6
1356,63,20210420,0,3,37
1357,240,20220730,0,2,25
1358,319,20240626,0,1,9
1359,81,20240526,0,1,21
1360,338,20210623,0,3,35
1361,59,20250325,0,3,39
1362,296,20241016,0,2,29
1363,300,20220809,0,4,8
1364,133,20250625,0,2,10
1365,243,20231011,0,2,35
1366,76,20220703,0,5,8
1367,355,20240225,0,1,11
1368,48,20250117,0,3,23
1369,294,20211225,0,2,32
1370,305,20220716,0,4,6
1371,473,20250209,0,4,9
1372,447,20211216,0,3,12
1373,347,20251201,1,4,17
1374,301,20240328,1,4,5
1375,182,20230620,0,5,11
1376,392,20210203,0,2,36
1377,411,20220129,0,5,28
1378,290,20210721,0,1,39
1379,37,20210617,0,1,39
1380,333,20230817,0,5,14
1381,191,20231210,0,2,24
1382,341,20240309,0,4,15
1383,107,20240619,0,2,6
1384,390,20251108,0,3,29
1385,185,20211028,0,4,8
1386,266,20250606,0,2,15
1387,320,20231004,0,4,32
1388,112,20240722,1,2,2
1389,74,20241014,0,4,1
1390,80,20240514,0,5,18
1391,86,20231113,1,2,18
1392,374,20211127,0,3,33
1393,58,20210825,0,2,27
1394,218,20230904,0,4,20
1395,400,20241103,0,4,2
1396,265,20231026,0,5,9
1397,108,20220202,0,5,37
1398,364,20230603,0,2,10
1399,311,20210427,0,3,29
1400,36,20250407,0,2,13
1401,186,20230301,0,1,17
1402,301,20241209,1,4,2
1403,150,20230523,0,3,2
1404,493,20230203,0,4,34
1405,126,20250429,0,4,1
1406,465,20220611,0,3,35
1407,64,20230506,0,3,22
1408,265,20210818,0,4,15
1409,387,20250715,0,5,0
1410,297,20250321,0,5,35
1411,427,20231224,0,3,19
1412,70,20230901,0,3,17
1413,45,20220222,1,3,36
1414,129,20241130,1,2,14
1415,261,20250910,0,5,11
1416,460,20250807,1,3,0
1417,76,20221220,0,1,29
1418,121,20220829,0,3,20
1419,163,20221129,0,1,10
1420,263,20210701,0,2,8
1421,313,20220617,0,3,22
1422,332,20211208,0,3,19
1423,84,20230106,0,2,3
1424,423,20240512,0,5,1
1425,128,20210104,0,1,0
1426,190,20230114,0,3,38
1427,363,20210628,0,1,38
1428,395,20210202,0,1,6
1429,85,20240923,0,5,34
1430,225,20220905,0,4,18
1431,387,20230518,0,5,34
1432,6,20250823,0,2,24
1433,231,20241129,0,3,37
1434,121,20240418,0,3,35
1435,111,20211006,0,4,0
1436,246,20250521,0,1,0
1437,380,20230110,1,4,14
1438,368,20230417,0,4,36
1439,111,20230219,0,2,14
1440,73,20231102,0,3,16
1441,147,20231018,0,5,33
1442,281,20210102,0,2,28
1443,129,20240613,0,1,24
1444,371,20220922,0,4,0
1445,454,20230821,0,3,28
1446,321,20230221,0,1,22
1447,194,20240106,0,2,25
1448,489,20221118,0,3,29
1449,479,20211218,0,4,7
1450,496,20231122,0,1,16
1451,311,20220410,0,1,1
1452,97,20210416,0,2,18
1453,309,20240207,0,5,10
1454,453,20250111,0,3,23
1455,457,20210109,0,4,34
1456,1,20241107,0,2,2
1457,481,20240106,0,3,7
1458,152,20230819,0,5,23
1459,231,20251118,0,3,30
1460,337,20251224,0,1,38
1461,40,20230205,0,2,33
1462,18,20210108,0,5,11
1463,159,20251129,0,2,29
1464,156,20230830,0,1,26
1465,54,20240215,0,1,0
1466,96,20231013,0,4,30
1467,169,20240118,0,3,0
1468,176,20240510,0,2,10
1469,242,20230607,0,1,29
1470,37,20231031,0,2,15
1471,122,20241014,1,2,28
1472,318,20230203,0,1,0
1473,312,20250427,0,3,25
1474,479,20230109,0,4,6
1475,204,20221103,0,2,1
1476,432,20251114,0,1,4
1477,175,20250324,0,4,39
1478,245,20211212,0,5,25
1479,413,20231007,0,5,0
1480,215,20220207,0,2,13
1481,48,20211106,1,1,22
1482,148,20220104,0,3,5
1483,500,20220627,0,1,37
1484,300,20220106,0,1,8
1485,429,20240914,0,1,34
1486,286,20220814,0,1,22
1487,356,20250822,0,1,33
1488,49,20250609,0,4,6
1489,251,20210423,0,2,26
1490,223,20220215,0,1,30
1491,272,20230415,1,1,27
1492,298,20250725,0,5,9
1493,277,20220407,1,1,1
1494,112,20230718,0,1,25
1495,148,20240109,0,2,31
1496,114,20230323,0,5,9
1497,355,20241201,0,5,20
1498,160,20220117,0,5,14
1499,141,20221117,0,4,16
1500,471,20230410,0,5,2
1501,93,20251219,0,5,3
1502,10,20210315,0,1,8
1503,357,20240804,0,3,30
1504,489,20231229,0,4,30
1505,56,20251005,0,2,16
1506,319,20240731,0,2,5
1507,227,20220223,0,2,19
1508,338,20241129,0,4,5
1509,464,20240221,0,3,11
1510,93,20240103,0,3,22
1511,73,20250904,0,4,24
1512,344,20230612,0,5,26
1513,227,20210320,0,3,31
1514,125,20210920,0,5,8
1515,166,20231024,0,3,37
1516,112,20210401,0,1,4
1517,459,20220524,1,1,2
1518,305,20241008,0,2,31
1519,297,20210106,0,5,24
1520,277,20210919,1,4,35
1521,184,20210123,1,5,33
1522,395,20210415,0,2,23
1523,23,20251109,0,5,36
1524,424,20210903,0,4,12
1525,157,20250308,0,1,26
1526,462,20221117,0,4,16
1527,234,20231120,1,1,26
1528,263,20250513,0,4,6
1529,392,20220429,0,5,0
1530,10,20210305,0,4,38
1531,299,20230923,0,3,6
1532,376,20231226,0,3,20
1533,416,20230218,0,2,25
1534,185,20251015,0,2,22
1535,361,20251026,0,5,37
1536,132,20250114,0,5,7
1537,100,20210107,0,5,22
1538,424,20250327,0,4,22
1539,98,20250213,0,3,0
1540,417,20220911,0,2,2
1541,310,20251206,0,1,28
1542,164,20230408,0,1,39
1543,330,20251210,0,2,2
1544,288,20230721,0,2,19
1545,132,20240826,0,3,12
1546,306,20230212,0,4,36
1547,256,20230423,1,4,17
1548,357,20251201,0,2,17
1549,36,20210314,1,1,18
1550,454,20220706,0,1,39
1551,361,20230715,0,3,35
1552,4,20220120,0,4,17
1553,137,20220712,0,3,12
1554,149,20220515,0,2,0
1555,30,20240910,0,2,18
1556,312,20250503,0,1,29
1557,316,20240604,0,4,18
1558,11,20241209,0,5,39
1559,142,20250728,0,1,26
1560,41,20230126,0,4,10
1561,7,20241231,0,3,10
1562,190,20230417,0,4,7
1563,369,20241206,0,1,29
1564,273,20240312,0,2,4
1565,317,20240223,0,5,4
1566,233,20240304,1,2,9
1567,41,20230108,1,4,4
1568,336,20210919,0,4,1
1569,55,20240907,0,2,14
1570,117,20230509,0,5,26
1571,206,20221230,0,5,16
1572,217,20241224,1,1,33
1573,36,20231004,0,2,3
1574,381,20251205,0,1,30
1575,135,20250429,0,1,16
1576,484,20210105,0,4,6
1577,463,20231212,0,1,1
1578,149,20210315,0,4,25
1579,402,20231225,1,4,36
1580,202,20230819,0,4,30
1581,192,20251010,0,1,29
1582,292,20210127,1,5,32
1583,113,20250314,0,3,18
1584,417,20230624,0,4,2
1585,387,20220322,0,3,30
1586,281,20240412,0,4,28
1587,306,20250203,0,4,19
1588,84,20221018,0,4,18
1589,225,20220613,0,1,33
1590,415,20220319,0,1,29
1591,93,20231011,0,3,35
1592,319,20211020,0,2,20
1593,143,20230810,0,1,10
1594,256,20240818,0,5,27
1595,135,20250416,0,2,9
1596,115,20240526,0,2,26
1597,393,20241103,0,3,29
1598,356,20220501,1,5,22
1599,218,20230830,0,4,5
1600,123,20210409,0,1,26
1601,366,20210912,0,2,10
1602,261,20210523,0,1,26
1603,351,20220905,0,2,26
1604,335,20211107,0,4,23
1605,146,20210120,1,2,29
1606,343,20240405,1,1,9
1607,129,20220421,0,1,11
1608,72,20250906,0,4,29
1609,217,20250812,0,2,11
1610,374,20250620,0,3,18
1611,256,20220416,0,4,5
1612,391,20250620,0,4,12
1613,500,20210404,0,3,34
1614,102,20231224,0,3,0
1615,341,20250210,0,1,2
1616,437,20250109,0,3,30
1617,196,20250727,0,3,10
1618,334,20251014,0,2,6
1619,472,20240705,0,1,29
1620,483,20250114,1,3,17
1621,437,20220102,0,4,2
1622,266,20220210,0,5,2
1623,258,20250507,0,2,6
1624,379,20211205,0,2,24
1625,401,20240331,0,2,14
1626,159,20210207,0,5,7
1627,47,20220703,0,2,33
1628,169,20250508,0,3,10
1629,192,20251118,0,3,36
1630,259,20251028,0,5,5
1631,29,20210330,0,5,32
1632,317,20220402,0,1,23
1633,222,20211216,0,4,35
1634,458,20251104,0,1,6
1635,452,20220510,0,1,27
1636,402,20240623,1,5,22
1637,212,20240715,0,4,27
1638,156,20240909,0,5,11
1639,161,20250510,0,5,35
1640,57,20230625,0,2,33
1641,206,20250811,0,2,28
1642,117,20220305,0,5,11
1643,121,20210204,0,5,29
1644,98,20250607,0,5,36
1645,242,20220112,0,2,36
1646,167,20221117,0,3,13
1647,235,20220909,1,5,24
1648,68,20250910,0,5,4
1649,35,20231128,0,5,0
1650,299,20210621,0,2,10
1651,453,20240105,0,5,13
1652,340,20230910,0,1,3
1653,213,20231122,0,2,37
1654,143,20220121,0,2,8
1655,377,20231030,1,1,18
1656,20,20231005,0,1,0
1657,414,20250514,0,3,28
1658,158,20211221,0,4,21
1659,357,20250413,0,1,37
1660,376,20220727,0,2,34
1661,397,20231106,0,1,38
1662,219,20211216,0,5,12
1663,465,20251225,0,5,19
1664,266,20250111,0,5,33
1665,485,20230901,0,4,14
1666,434,20240318,0,1,16
1667,352,20250724,0,1,6
1668,389,20220914,0,2,8
1669,392,20220122,0,1,8
1670,190,20240924,0,1,22
1671,413,20220424,1,4,11
1672,280,20210419,0,4,30
1673,151,20241227,0,5,16
1674,64,20221204,0,5,28
1675,74,20210708,0,3,25
1676,159,20241214,0,1,17
1677,245,20210303,0,1,21
1678,105,20220104,0,2,38
1679,341,20250401,0,5,5
1680,461,20241212,0,5,16
1681,45,20240609,0,3,23
1682,335,20250729,0,3,3
1683,379,20210217,0,5,5
1684,429,20240716,0,5,11
1685,65,20240910,0,3,39
1686,433,20240319,0,3,20
1687,193,20230205,0,1,35
1688,452,20211121,1,4,6
1689,365,20240423,0,3,6
1690,185,20220622,0,3,38
1691,134,20221030,0,2,2
1692,262,20251128,1,5,14
1693,11,20230518,0,2,11
1694,380,20230807,0,4,38
1695,296,20251203,0,2,15
1696,144,20210706,0,1,36
1697,447,20220825,0,4,36
1698,478,20240610,0,1,23
1699,4,20210727,0,1,21
1700,46,20250316,0,3,2
1701,451,20210722,0,5,8
1702,303,20210419,0,3,25
1703,379,20220506,0,4,10
1704,471,20210729,0,3,12
1705,477,20250301,1,5,18
1706,9,20220514,0,5,3
1707,456,20240812,0,1,35
1708,121,20221210,0,4,20
1709,201,20240117,0,5,38
1710,440,20250213,0,5,16
1711,182,20211209,0,4,3
1712,245,20220331,0,5,10
1713,150,20250908,0,1,31
1714,8,20250813,0,3,39
1715,303,20240817,0,2,35
1716,344,20250208,0,4,22
1717,23,20211019,0,2,3
1718,48,20220815,1,4,25
1719,18,20250703,0,4,0
1720,443,20220815,0,1,25
1721,15,20231120,0,4,5
1722,85,20250930,0,4,7
1723,5,20240613,0,3,28
1724,256,20241126,0,4,15
1725,336,20231101,0,4,19
1726,78,20221007,0,1,0
1727,275,20250514,0,3,22
1728,131,20221115,0,3,26
1729,127,20230403,0,3,37
1730,379,20230105,0,2,12
1731,178,20221021,0,1,27
1732,221,20211119,0,4,24
1733,364,20221208,0,4,37
1734,400,20250305,0,1,29
1735,381,20230329,0,3,38
1736,396,20220303,1,1,18
1737,411,20250419,0,4,37
1738,481,20240529,1,5,19
1739,368,20211123,0,4,39
1740,496,20250907,0,4,18
1741,322,20230127,0,5,25
1742,456,20220505,0,3,14
1743,237,20220607,0,3,1
1744,78,20230627,0,1,19
1745,58,20250410,1,4,34
1746,415,20250727,0,4,31
1747,391,20231106,0,3,24
1748,304,20220717,1,1,11
1749,404,20241203,0,2,6
1750,90,20230716,0,2,11
1751,498,20250618,0,2,17
1752,477,20221105,1,2,18
1753,182,20210519,0,2,33
1754,155,20221111,0,4,22
1755,106,20230611,0,1,17
1756,464,20210731,0,4,31
1757,281,20210824,0,2,5
1758,81,20240109,0,4,28
1759,292,20240917,0,1,2
1760,352,20230506,0,4,28
1761,34,20210119,0,2,36
1762,399,20240602,0,2,29
1763,438,20211030,0,3,29
1764,45,20250503,0,2,35
1765,228,20230530,0,4,37
1766,147,20210904,0,4,4
1767,251,20251012,1,4,24
1768,66,20251111,1,1,31
1769,332,20240328,0,2,9
1770,353,20210601,0,4,0
1771,350,20240818,0,3,15
1772,231,20210201,0,5,2
1773,14,20210217,0,3,10
1774,379,20230802,0,3,27
1775,267,20231111,1,2,28
1776,457,20211220,0,3,36
1777,188,20220520,0,4,18
1778,50,20231225,0,3,26
1779,421,20230914,0,3,26
1780,53,20220321,0,5,12
1781,291,20231014,0,5,36
1782,397,20250212,0,4,22
1783,48,20250628,0,5,39
1784,75,20210502,0,5,12
1785,83,20240602,0,5,32
1786,56,20211124,0,4,13
1787,443,20230909,1,3,32
1788,25,20210720,0,3,33
1789,307,20210208,0,5,5
1790,332,20251217,0,4,35
1791,448,20221116,0,2,30
1792,92,20210712,0,2,14
1793,73,20210620,0,2,7
1794,131,20211102,0,2,1
1795,305,20211030,0,4,25
1796,230,20241215,0,1,38
1797,80,20210822,0,5,15
1798,349,20220922,0,1,34
1799,470,20240324,0,2,26
1800,272,20220104,0,5,17
1801,265,20210528,0,2,35
1802,53,20220410,0,3,2
1803,412,20250930,0,2,31
1804,402,20241121,0,5,28
1805,48,20210515,0,2,18
1806,215,20230605,0,3,26
1807,469,20220807,0,5,11
1808,493,20240612,0,2,16
1809,95,20230502,0,3,35
1810,7,20220824,0,3,5
1811,496,20231229,1,4,15
1812,400,20210803,0,5,39
1813,477,20230103,0,2,22
1814,288,20230721,0,3,19
1815,186,20220317,0,1,20
1816,125,20230124,0,5,19
1817,211,20250320,1,3,23
1818,424,20250201,0,4,26
1819,174,20211004,0,4,21
1820,447,20251217,0,3,30
1821,479,20251209,0,2,14
1822,333,20251031,0,1,22
1823,128,20210810,0,4,24
1824,248,20240503,0,2,15
1825,297,20220319,0,2,3
1826,185,20241028,0,4,15
1827,255,20230604,0,5,15
1828,439,20230324,0,1,22
1829,313,20231014,0,5,39
1830,348,20250602,0,4,19
1831,178,20240118,0,3,34
1832,363,20220628,0,5,5
1833,7,20221128,0,3,18
1834,71,20250215,0,5,36
1835,76,20250620,0,4,11
1836,213,20241204,0,4,26
1837,468,20250611,0,3,34
1838,351,20250923,0,1,4
1839,145,20250524,0,2,2
1840,284,20221111,0,2,26
1841,140,20240622,1,5,12
1842,246,20251217,0,2,8
1843,328,20220118,0,3,24
1844,419,20220812,1,5,21
1845,139,20210130,0,5,33
1846,275,20240627,0,4,1
1847,134,20221101,0,4,25
1848,337,20210818,0,4,14
1849,37,20220928,0,5,19
1850,498,20230606,1,3,9
1851,447,20230924,0,5,12
1852,258,20221103,0,1,20
1853,5,20220101,0,5,35
1854,143,20250801,0,3,36
1855,284,20250905,0,5,1
1856,442,20220109,0,3,36
1857,70,20241221,0,5,21
1858,21,20250624,0,2,2
1859,483,20210121,0,1,17
1860,320,20250530,0,3,9
1861,16,20230504,0,1,35
1862,340,20250806,0,3,22
1863,333,20210324,0,4,15
1864,351,20250213,0,2,18
1865,362,20220419,0,5,1
1866,419,20220915,0,2,8
1867,272,20210317,0,1,16
1868,406,20230308,0,3,9
1869,377,20221212,0,1,28
1870,158,20250815,0,5,19
1871,270,20230829,0,1,19
1872,22,20220526,0,3,34
1873,54,20241019,0,2,36
1874,446,20221028,0,1,34
1875,392,20240711,0,4,12
1876,179,20221224,0,3,32
1877,150,20230817,1,1,13
1878,463,20240424,1,2,12
