Campaign_ID,Date_ID,Channel,Spend,Impressions,Clicks,Conversions
669,20220422,Digital,18494,489778,16095,3166
670,20210729,Digital,44368,313515,18505,1717
671,20220615,Digital,47215,215752,14403,890
672,20230806,Digital,24141,271758,17619,975
673,20240615,Social,17446,55701,19195,3641
674,20240201,TV,25406,264314,19869,1059
675,20211129,Events,8299,253532,13827,1117
676,20211220,TV,36104,338344,16496,1754
677,20240501,Digital,33869,137243,19452,1937
678,20221021,Digital,47648,82268,11941,1917
679,20220906,Social,29583,130371,11875,1380
680,20240629,Events,23329,385036,11895,1017
681,20211007,Events,10104,279088,14395,975
682,20240611,Social,49809,398418,11080,987
683,20220328,Social,33812,195061,8937,955
684,20230506,TV,21878,98296,16685,3279
685,20221108,Social,45482,297353,5874,1028
686,20230912,TV,32983,398056,8386,1357
687,20241027,Events,9794,104531,18508,3247
688,20250203,Digital,26344,132158,12405,1683
689,20221024,Digital,6253,438716,5023,859
690,20251218,Events,36787,201139,10495,1997
691,20210111,Events,41268,320020,12483,2164
692,20220319,TV,38100,243079,9241,1045
693,20240426,Events,29785,109278,9843,577
694,20240814,Social,6455,396374,11802,1246
695,20220914,Events,17369,240504,13518,714
696,20240830,Events,20283,127129,17314,2023
697,20210512,Events,12924,148130,9654,1144
698,20231226,Social,21740,283201,16341,1772
699,20210121,Events,37872,55182,17431,880
700,20241106,Events,41659,20517,6886,621
701,20210725,Digital,5202,485857,18531,1863
702,20210814,Social,29838,477919,5248,482
703,20250703,Events,25522,359180,13980,1369
704,20251218,Social,34827,498038,6247,1236
705,20220406,Digital,15499,148009,1059,53
706,20220327,Social,49950,322761,11829,2006
707,20250611,TV,30143,363872,1388,134
708,20241111,Events,38790,345371,4296,847
709,20240420,TV,11555,497293,10715,1835
710,20241103,Digital,30276,357887,13256,1271
711,20210605,Digital,29072,400118,1943,248
712,20210615,Events,32493,67318,17990,1201
713,20220713,Digital,48576,282934,5369,465
714,20230110,Digital,15229,46076,10791,2080
715,20231207,TV,5321,393283,17076,1589
716,20240329,TV,16524,367919,13960,2730
717,20220411,Digital,28847,63191,14120,2685
718,20240205,TV,9082,48000,13208,2333
719,20220417,Events,27959,363526,15414,1416
720,20240215,Digital,36901,382679,17076,2003
721,20230416,Social,16217,450009,11207,1676
722,20230605,Digital,38869,415755,13171,1045
723,20220421,Social,9800,392697,9257,1508
724,20240820,Events,39985,119085,12865,2208
725,20230304,Digital,8570,227956,3326,246
726,20250405,Events,36595,292404,3012,596
727,20220921,TV,30708,282021,1229,154
728,20251005,TV,8549,75679,10532,552
729,20220928,Digital,47870,480175,11547,2234
730,20240904,Digital,6351,174142,15129,2105
731,20230216,Social,20663,100354,15878,1684
732,20251106,Events,44328,340045,8336,1562
733,20231020,TV,10316,113791,6864,958
734,20230106,Digital,19663,201001,9977,1307
735,20221001,Events,38124,156761,11598,1934
736,20230713,TV,46331,208381,5845,798
737,20250304,Social,14831,403800,16456,2556
738,20250906,Social,44854,290018,18470,2172
739,20250830,Social,46600,298286,5166,526
740,20230228,TV,9709,103775,9131,631
741,20251102,TV,47809,65906,17776,1117
742,20210602,Events,36952,32105,3230,425
743,20251126,TV,46584,78781,2169,247
744,20220427,Events,23830,406381,7688,842
745,20220708,TV,29110,77733,14120,2476
746,20251006,Social,14084,120354,14932,1122
747,20251020,Social,44190,331880,18300,1156
748,20241125,Social,30671,261911,17612,1369
749,20220330,Social,5029,258407,17202,2863
750,20231215,Events,26007,454161,17786,1593
751,20210620,Digital,5139,260917,10735,1107
752,20230630,Events,43881,47967,11707,1501
753,20210824,Digital,49522,135491,11014,1937
754,20230612,Social,16649,465224,18511,3234
755,20220727,Events,37206,172411,17927,1215
756,20230708,Digital,13782,24595,5980,700
757,20211128,Digital,26955,84698,16136,2753
758,20230430,Social,23872,194291,12467,815
759,20240114,TV,22153,157058,11074,667
760,20210720,Social,32292,324846,9666,842
761,20220421,TV,44994,297398,3143,173
762,20220713,Social,14405,72094,5050,589
763,20230518,TV,42963,329013,19527,2928
764,20230101,Social,9909,22897,7010,418
765,20210405,Social,8277,63957,19618,1891
766,20241213,Digital,27209,360479,2869,174
767,20221003,Digital,24340,158806,5954,406
768,20240709,TV,9689,409458,17566,1435
769,20230828,TV,6996,481777,6256,440
770,20211017,TV,18160,90411,4658,319
771,20250308,Social,33737,461739,15424,2757
772,20230416,Social,38248,446016,7245,590
773,20210413,Digital,42621,373218,12597,1859
774,20250125,Social,16855,469524,17608,2152
775,20240612,Events,12634,62864,13894,2056
776,20221109,Events,11184,464132,7149,829
777,20241019,Events,38928,251458,14492,866
778,20241116,Digital,13624,140524,10823,1438
779,20240611,Events,10173,297389,12405,1942
780,20250810,Digital,34750,125555,11433,2069
781,20210220,Digital,42394,407080,16950,953
782,20241205,Digital,46820,187721,19988,3543
783,20241109,Social,15417,198149,15088,1062
784,20221030,Social,39863,352084,19685,2376
785,20250914,Social,9837,86941,17741,2318
786,20221011,Digital,21784,270943,12295,2195
787,20210306,Social,8608,262525,11532,1247
788,20220425,TV,13293,177136,15330,1066
789,20220226,TV,43342,157075,12203,1934
790,20240722,TV,12624,456907,15349,1615
791,20220107,Social,41723,452669,19273,2340
792,20241210,Events,26412,278288,8218,1063
793,20210215,TV,36281,84426,17866,3140
794,20241107,TV,27942,68060,1379,243
795,20230514,Events,16902,225898,14031,1074
796,20230724,Digital,38273,479335,1167,171
797,20211002,TV,10367,426047,13748,1997
798,20240623,TV,43827,313856,17402,2894
799,20250529,Digital,23416,461355,4087,383
800,20230924,TV,12536,368386,2533,390
801,20240115,Digital,37007,66374,14609,2653
802,20250827,Digital,47158,109905,4845,610
803,20211029,Social,42346,212524,17067,1573
804,20250213,TV,41642,88494,6973,969
805,20221109,Social,24381,492024,6558,850
806,20220404,Digital,8203,259458,16191,3187
807,20251010,Events,47045,208475,13966,1906
808,20230505,Digital,15067,108829,12159,1495
809,20230418,TV,20297,326277,6173,770
810,20210908,Events,21234,99081,6901,1364
811,20251019,Social,11347,172337,5181,617
812,20250120,Social,41507,325483,8256,1355
813,20231029,TV,32859,297844,15890,2296
814,20210711,TV,8188,254264,15862,2481
815,20210301,Digital,46961,178254,2917,367
816,20240517,Social,26758,408861,3432,507
817,20220409,Social,13978,236068,19005,1975
818,20240821,TV,5956,193393,11290,2145
819,20230615,Events,5033,29992,7463,386
820,20221031,TV,9175,441559,10400,1262
821,20250605,Digital,6832,378492,12702,1188
822,20240206,Digital,40503,69783,1162,123
823,20240512,Digital,48534,41954,15710,866
824,20230612,Digital,20733,64440,17711,2845
825,20220627,TV,23395,391566,1132,192
826,20231109,Events,33827,129861,13106,2239
827,20210429,Digital,21418,210203,6254,431
828,20250608,Digital,43054,296057,11950,835
829,20220521,TV,49432,497761,18688,2440
830,20220523,Digital,8318,360832,17393,3262
831,20240817,Digital,33398,347797,9119,1176
832,20210918,Events,6380,121260,19259,1779
833,20221013,Social,21436,403202,4367,243
834,20220203,Social,26259,126239,4032,285
835,20241023,Digital,28090,196002,14118,2757
836,20240614,Digital,42615,117483,4172,826
837,20240921,Digital,28807,450171,11373,1313
838,20240801,TV,28490,397649,14612,2513
839,20220430,Social,24007,15211,12445,1823
840,20250903,TV,34664,434400,7243,1318
841,20220317,Events,32316,413393,3941,610
842,20210118,TV,38995,192387,3576,360
843,20221126,Events,26101,262442,7851,1051
844,20231208,Digital,31263,410349,9829,1322
845,20230812,Events,25192,307938,16963,2229
846,20210111,TV,15138,334229,8348,1073
847,20231124,Social,23259,400503,16902,1681
848,20221218,TV,11417,124308,14307,2346
849,20210319,Digital,21133,143304,15522,1694
850,20210105,Social,42155,268963,17838,2137
851,20251129,TV,24177,289678,16334,1026
852,20230326,Digital,44218,313598,6813,755
853,20250122,Social,21757,368536,3384,596
854,20231129,Events,46158,44901,14699,2052
855,20241111,Digital,12403,63353,6130,877
856,20230401,Social,42006,112883,11190,863
857,20210218,Digital,7519,433513,1583,238
858,20210817,TV,22735,491703,3520,468
859,20250805,TV,27766,73365,1877,148
860,20210422,Digital,49737,423208,12101,2048
861,20230920,Social,14141,211230,18498,3127
862,20250102,Events,43491,109946,8042,432
863,20250304,Digital,24861,94730,16413,2932
864,20240917,Digital,32921,449887,10194,1901
865,20220715,Social,46963,55851,5137,754
866,20220926,Digital,39771,332824,14804,1999
867,20220613,TV,13171,411431,5798,1128
868,20230717,TV,27115,260704,19846,3948
869,20220503,TV,7506,271769,13945,2017
870,20220709,Social,42603,224069,17840,1408
871,20231220,Social,5540,326957,18339,1842
872,20250525,TV,46812,346762,9373,1710
873,20220301,TV,5367,420667,4264,359
874,20250704,TV,18165,249959,19102,2863
875,20240716,TV,28907,467782,19741,2430
876,20250617,Digital,32202,191234,10522,1420
877,20210221,TV,33378,367096,12082,1260
878,20220413,Social,8407,394522,9249,1706
879,20250315,TV,32655,119534,13612,1781
880,20210626,TV,39305,67441,8479,1503
881,20240413,TV,24207,486176,17907,1698
882,20210224,Digital,38102,118181,16073,1274
883,20250313,Events,11388,487862,13100,724
884,20250228,TV,45794,379074,7494,577
885,20221214,Social,28676,488462,4923,875
886,20210904,TV,42534,177978,1233,201
887,20230524,Digital,23923,230219,10765,1290
888,20231228,Events,13836,261538,15726,984
889,20220508,Events,40196,78662,10224,1775
890,20230104,Social,31916,200424,8558,1220
891,20250211,Digital,49047,493515,13370,2095
892,20250927,Digital,14589,460962,14190,1970
893,20211029,Social,15753,227793,13860,1404
894,20240506,TV,14196,462874,6393,629
895,20240515,Events,36902,17459,12350,740
896,20250924,Digital,23543,385915,9715,1714
897,20230625,Digital,9653,41607,4511,498
898,20250625,Events,30968,268861,16764,923
899,20210707,TV,27167,334570,4178,618
900,20210513,Events,37461,80001,14115,2303
901,20250724,Social,21956,345202,9291,1292
902,20240124,Digital,40506,414392,2849,288
903,20230622,Social,43225,427492,15001,2212
904,20210511,Events,25813,284968,19216,1696
905,20251020,Events,47317,229520,3523,342
906,20250508,Digital,11188,239838,8047,679
907,20220907,TV,13205,434426,15322,2933
908,20240725,Social,34418,166877,4372,277
909,20230410,Events,11906,264565,2593,458
910,20220920,Events,7872,304067,17260,3221
911,20221115,TV,37069,100899,6603,861
912,20250205,TV,25876,296424,3075,223
913,20231023,Events,20776,113706,17858,3115
914,20250109,Events,25094,400866,12813,2542
915,20210402,Events,16979,248874,5150,527
916,20240408,Digital,26210,441352,17409,986
917,20220918,TV,34388,288432,14919,1756
918,20250123,Events,11685,132069,16437,3178
919,20250105,Social,26764,23718,12662,2113
920,20240614,Events,29802,295391,17338,2786
921,20210709,Social,49397,208085,15414,2645
922,20250217,TV,28972,321901,1568,256
923,20241013,Digital,7730,383549,7226,1390
924,20220816,TV,32409,317092,5927,385
925,20230912,TV,37704,291971,5631,1045
926,20240630,TV,9596,494097,16565,2063
927,20230603,Social,12604,481482,19510,2439
928,20210316,Events,13099,434049,5641,1060
929,20210731,Events,27293,317305,18686,2084
930,20211025,Digital,47404,380027,7979,1000
931,20250620,Social,41250,152413,13068,2209
932,20251221,Social,15529,162072,1700,154
933,20230620,Events,17892,61221,4993,419
934,20240607,Events,34394,332071,8864,1519
935,20220813,Social,44577,33803,3492,415
936,20241220,Social,44483,396221,13882,1378
937,20240701,Social,25125,299529,17808,3384
938,20220805,Digital,33665,106525,19395,2257
939,20250908,Events,49374,15880,10646,789
940,20231003,TV,48221,424423,6456,1154
941,20210118,Social,42541,100450,11376,1187
942,20250929,TV,32277,235386,18986,3212
943,20220906,Social,37182,361867,14984,1268
944,20210717,Events,40443,18088,19990,2958
945,20250428,TV,42081,184616,9403,626
946,20211014,Social,49358,429239,5132,860
947,20251102,Events,19357,212220,14702,1090
948,20241203,Digital,16881,64044,9073,743
949,20221128,Social,13658,447360,13623,2520
950,20251101,Social,41396,177243,6623,349
951,20230714,Digital,22674,181858,8321,662
952,20210806,Digital,6969,16648,3669,469
953,20220627,Events,31570,52092,14340,1384
954,20250804,TV,12646,402673,9655,703
955,20211121,Events,37859,316586,14116,1573
956,20210228,Digital,25156,179812,9033,1065
957,20210607,Social,41288,231844,2905,436
958,20231108,Events,46681,491963,18722,3722
959,20210728,Social,8844,86512,3761,261
960,20210505,TV,22154,229456,15608,3044
961,20231206,Digital,7233,112514,10194,1122
962,20230620,Social,7654,87617,3610,482
963,20240215,TV,11883,122881,15928,2679
964,20210710,Events,26498,71168,3631,621
965,20230228,TV,32246,418678,8061,1064
966,20211224,Social,20454,176816,8641,713
967,20230821,TV,35621,480793,4843,938
968,20210115,Events,36243,485123,2213,336
969,20251228,Digital,28989,77299,11942,1942
970,20210117,TV,29951,487034,11036,2059
971,20230226,Digital,48421,204302,11447,1149
972,20230204,Events,12348,17007,6600,581
973,20210829,TV,26061,335723,13435,1932
974,20210620,Social,42913,479568,17180,2250
975,20230105,Events,5108,128899,18715,1302
976,20230617,Social,33584,357948,16640,1141
977,20250830,Events,20542,102134,14313,1266
978,20251213,Social,39384,110264,4697,895
979,20240517,Social,46193,290387,15926,813
980,20240404,Events,43532,121969,1083,62
981,20240725,Social,18607,432868,8321,1147
982,20230702,Events,38246,489345,5993,989
983,20230925,TV,27030,154342,7209,611
984,20240921,TV,27560,326266,11251,1306
985,20210115,Events,33679,193637,19544,1881
986,20210515,TV,38160,130638,17657,2979
987,20230125,Events,10199,193593,1643,256
988,20240725,Social,15813,161488,18785,2339
989,20211007,Digital,40706,251730,4926,887
990,20210710,Digital,42003,64019,19783,3238
991,20240327,Social,39687,274863,6020,718
992,20250919,Digital,8455,228629,11955,1495
993,20220408,TV,40994,356861,12142,2294
994,20231207,TV,16130,278536,4801,776
995,20241224,TV,34071,97580,6141,375
996,20210106,Digital,8907,283316,4286,845
997,20250412,Events,27649,82191,9334,798
998,20250809,TV,14012,368875,18022,1890
999,20251230,Digital,34756,456075,8041,1522
1000,20220428,Events,32502,348209,15184,923
1001,20250830,Events,12793,461866,1511,290
1002,20220102,Events,39641,330944,18592,3585
1003,20240618,Social,18178,11863,6131,402
1004,20231027,Events,20883,114494,16581,2781
1005,20211102,Digital,45064,82233,11123,1722
1006,20221210,Social,40223,189445,2049,194
1007,20220418,Digital,21411,75189,5524,294
1008,20210625,Events,20116,370719,10202,1765
1009,20220201,Digital,32322,296015,15182,2165
1010,20220715,Social,32042,188101,18973,2164
1011,20240421,Digital,32141,446629,11269,1024
1012,20210412,TV,10130,220920,1774,307
1013,20220329,TV,46261,423771,1501,280
1014,20231230,Digital,22742,307799,3982,477
1015,20240912,Events,23228,398529,8115,1214
1016,20220317,Events,40084,47515,17307,1831
1017,20221213,Social,16660,442325,18256,1290
1018,20220322,TV,17154,269787,6789,1257
1019,20240901,Social,28559,106928,11644,1719
1020,20250605,Social,38537,431395,17786,3022
1021,20231230,Social,12558,246919,17124,2125
1022,20230517,Events,22248,13667,14983,1424
1023,20250523,Social,29502,154897,9964,1582
1024,20250414,TV,49052,34852,6717,751
1025,20220902,Social,33647,452479,17905,1509
1026,20230716,Digital,23484,423489,11787,2087
1027,20251102,Social,26645,166786,12450,1768
1028,20230901,Digital,42085,274557,4694,754
1029,20210721,Events,24856,135119,8586,1338
1030,20250326,Digital,17993,448797,13104,1395
1031,20230412,Social,39006,225115,11876,649
1032,20220425,Digital,13994,474045,5654,453
1033,20250521,Events,25720,175484,7338,1091
1034,20240911,Social,33722,68609,1102,156
1035,20221214,Social,11009,165507,13287,1341
1036,20250217,Digital,10388,445865,16202,1508
1037,20230311,Digital,44789,208558,4665,411
1038,20250211,Events,30599,105693,16890,2856
1039,20210921,TV,16524,57205,7736,809
1040,20210127,Digital,45646,281663,5843,663
1041,20241004,Digital,31521,52179,15462,2425
1042,20230203,Events,11007,83415,11698,1342
1043,20240112,Social,12791,193912,3150,543
1044,20230102,TV,25075,297649,5357,321
1045,20220217,Social,23337,94187,1132,89
1046,20250504,Events,25633,305178,10926,1410
1047,20240408,TV,31087,89212,5744,949
1048,20241023,Social,13256,355470,7430,926
1049,20241109,Social,9185,233369,13840,2091
1050,20231226,Events,21406,408830,7680,1238
1051,20241025,Digital,17950,154352,14606,1813
1052,20220712,Events,47144,352952,16461,2584
1053,20250331,Events,37161,486950,6809,1217
1054,20230507,TV,7083,92125,14514,814
1055,20250121,Digital,19619,90998,6306,581
1056,20231120,Social,24719,14342,5341,696
1057,20250523,Digital,33914,303091,1885,361
1058,20221020,Events,14142,409708,6179,1028
1059,20230410,Digital,6532,318191,12510,1308
1060,20220712,Social,49622,80976,5608,1048
1061,20210531,Events,42467,365316,2402,228
1062,20210917,Social,15402,13863,5327,302
1063,20251128,Social,30669,79012,14433,2443
1064,20230130,TV,16191,256356,7353,1336
1065,20240604,Social,34442,191412,8035,734
1066,20211214,Events,43847,348989,7764,1275
1067,20210122,Social,39755,310746,8860,608
