Shipment_ID,Date_ID,Region_ID,Delivery_Time,Delay_Flag,Shipment_Cost
3552,20220117,6,12,0,10990
3553,20211103,2,6,0,4467
3554,20231223,4,8,1,12273
3555,20220516,4,6,1,17170
3556,20250705,3,4,1,15944
3557,20251217,3,13,0,757
3558,20241020,3,9,0,10189
3559,20240724,4,10,0,2319
3560,20230314,1,5,0,2415
3561,20240801,4,13,0,19062
3562,20230609,6,8,0,11149
3563,20250201,4,14,0,2763
3564,20221027,5,14,0,9018
3565,20250606,6,6,0,19379
3566,20210925,1,10,0,18229
3567,20240416,4,11,0,14211
3568,20210618,2,14,0,17770
3569,20241011,3,3,0,13680
3570,20231003,3,6,0,18700
3571,20251223,1,2,0,11321
3572,20210620,4,13,0,1458
3573,20231201,3,4,0,15840
3574,20220812,5,5,0,19990
3575,20240614,1,10,0,6881
3576,20250418,5,7,0,7071
3577,20230717,4,13,1,5807
3578,20210710,1,1,1,4531
3579,20231102,5,10,1,12633
3580,20240428,3,12,0,15234
3581,20230427,3,7,0,13697
3582,20221029,1,11,1,13259
3583,20230301,5,14,0,11893
3584,20250908,5,4,1,4334
3585,20230823,5,2,0,7681
3586,20241201,4,14,0,19968
3587,20240512,2,4,0,12410
3588,20251022,5,5,0,17117
3589,20240228,1,7,0,13387
3590,20221225,5,1,0,9493
3591,20250401,3,10,0,14202
3592,20220331,6,9,0,6308
3593,20240715,2,2,0,1950
3594,20250827,4,4,1,1941
3595,20220629,6,2,0,954
3596,20221227,2,9,0,2973
3597,20211221,2,14,0,8926
3598,20210429,4,12,0,12722
3599,20210411,1,10,0,1768
3600,20210228,2,13,0,3386
3601,20210109,3,9,0,1948
3602,20230419,2,9,0,1649
3603,20231006,7,4,1,5985
3604,20210728,4,3,0,18738
3605,20210731,2,11,0,8238
3606,20240307,7,7,0,678
3607,20240519,2,6,0,8867
3608,20251111,1,4,0,14093
3609,20220319,6,9,0,11266
3610,20240529,3,10,0,3542
3611,20231112,1,3,1,14099
3612,20220707,6,10,0,18952
3613,20231025,6,11,0,14371
3614,20240908,7,5,0,1520
3615,20210131,5,13,0,14087
3616,20220929,3,7,0,7547
3617,20240601,2,3,1,3695
3618,20230221,7,1,0,9951
3619,20251023,7,1,0,9244
3620,20230321,6,12,0,10644
3621,20221228,2,6,1,19737
3622,20210831,7,14,1,6043
3623,20210130,2,11,0,9424
3624,20210808,2,11,0,15673
3625,20230904,4,4,0,14257
3626,20240623,6,5,0,15979
3627,20230714,1,8,0,11831
3628,20230331,1,9,0,7411
3629,20251016,7,6,0,5014
3630,20211110,6,4,0,7114
3631,20250501,1,1,1,7141
3632,20220625,2,11,0,971
3633,20220319,2,6,0,3098
3634,20210107,2,4,0,646
3635,20250904,2,3,0,9693
3636,20230616,2,4,0,9936
3637,20250414,7,13,0,15398
3638,20211127,2,14,0,17852
3639,20210204,4,7,0,3370
3640,20240625,4,3,0,5527
3641,20220929,1,7,0,11135
3642,20210725,7,14,1,5114
3643,20210417,4,1,0,13433
3644,20241105,1,1,0,9893
3645,20230519,4,9,0,3947
3646,20210120,5,8,0,828
3647,20220606,2,1,1,11987
3648,20211114,3,10,0,13027
3649,20250228,3,5,0,7713
3650,20250424,2,3,0,16748
3651,20250519,2,1,1,9500
3652,20240422,4,11,0,3816
3653,20231203,6,8,0,19358
3654,20240228,2,10,0,1069
3655,20230206,3,4,0,7918
3656,20230725,7,4,0,8056
3657,20230610,3,4,0,1981
3658,20250607,1,14,0,2632
3659,20250501,4,7,0,1787
3660,20250211,6,1,0,7001
3661,20231023,5,3,1,13921
3662,20210223,6,12,0,15480
3663,20210930,7,2,0,4982
3664,20240120,6,14,0,14538
3665,20230410,2,8,0,16334
3666,20211227,1,4,0,11010
3667,20250110,6,7,0,8780
3668,20251022,6,3,0,19595
3669,20240413,1,4,0,2919
3670,20240427,4,8,0,11986
3671,20220322,7,4,0,9139
3672,20250707,3,1,0,17533
3673,20210116,6,10,0,19880
3674,20230816,6,2,1,13018
3675,20230327,6,10,1,17935
3676,20241010,2,1,0,10449
3677,20230221,5,3,0,4711
3678,20220606,5,14,1,5514
3679,20240815,3,14,0,14363
3680,20251208,2,9,0,10719
3681,20230301,4,8,0,6274
3682,20220928,5,5,0,10751
3683,20220610,3,7,1,7773
3684,20210504,2,14,0,10627
3685,20210104,4,8,1,1845
3686,20230117,6,7,0,8172
3687,20211008,1,2,0,7742
3688,20221106,5,11,0,1854
3689,20210516,7,8,0,10488
3690,20210429,3,13,0,18336
3691,20251227,6,1,0,9246
3692,20240725,1,9,0,6541
3693,20251224,1,12,0,5812
3694,20231002,6,11,0,14076
3695,20250206,7,4,0,6504
3696,20210917,4,12,0,1018
3697,20211003,6,3,0,5563
3698,20231125,5,13,1,18190
3699,20211113,7,6,1,18193
3700,20250815,3,12,1,10159
3701,20250901,3,1,0,14187
3702,20221024,2,10,1,2836
3703,20251126,1,14,0,10093
3704,20250623,2,3,0,9270
3705,20240126,1,6,0,18879
3706,20220624,7,9,1,18307
3707,20230319,5,1,1,9747
3708,20241103,7,14,0,18620
3709,20220415,2,2,0,12022
3710,20231005,6,5,0,1726
3711,20241120,5,1,1,18357
3712,20250719,1,8,0,955
3713,20230921,6,9,0,4262
3714,20230622,7,8,0,7809
3715,20211207,7,8,0,13162
3716,20220809,7,7,0,1260
3717,20250803,6,5,0,1113
3718,20220111,5,14,0,9845
3719,20231003,3,1,1,4614
3720,20250629,1,3,0,19938
3721,20230118,7,1,0,19062
3722,20211115,6,11,1,10787
3723,20241024,6,13,1,3542
3724,20241103,1,11,0,6910
3725,20250227,3,14,0,12538
3726,20220119,1,2,0,18579
3727,20240211,7,4,0,4618
3728,20210831,6,13,0,8966
3729,20230923,1,8,0,3105
3730,20231101,4,7,0,13638
3731,20230112,6,8,0,8160
3732,20210216,7,10,0,12811
3733,20210512,4,5,0,18782
3734,20210316,4,13,0,5926
3735,20241027,4,9,0,17158
3736,20250801,5,1,0,13271
3737,20240907,4,5,0,7599
3738,20211213,4,13,1,17481
3739,20210512,7,8,0,16595
3740,20230101,4,10,0,12842
3741,20240411,2,2,0,7055
3742,20231109,2,3,1,4357
3743,20240527,7,13,0,18597
3744,20250227,7,14,0,9578
3745,20231026,6,3,0,11600
3746,20240729,3,13,0,14308
3747,20220412,1,14,0,2044
3748,20251118,3,8,0,8327
3749,20231026,7,10,0,15466
3750,20210823,4,13,0,19257
3751,20210819,5,12,0,6492
3752,20231022,6,5,0,4640
3753,20241001,1,1,0,11883
3754,20210629,7,12,0,14782
3755,20220709,4,14,0,10167
3756,20230117,2,4,0,1133
3757,20210704,2,7,0,19857
3758,20220227,7,11,0,7366
3759,20251007,7,11,0,16368
3760,20221019,2,1,0,13548
3761,20221222,7,13,0,18300
3762,20230909,2,10,0,11067
3763,20220502,6,6,1,13326
3764,20240616,7,10,0,11661
3765,20250306,7,13,0,10653
3766,20240323,6,5,0,17714
3767,20231101,5,6,0,8110
3768,20250525,1,10,1,17005
3769,20220123,1,1,0,16643
3770,20221102,5,6,0,9891
3771,20230304,4,9,0,6478
3772,20221227,6,10,1,9014
3773,20220530,1,6,0,9061
3774,20220704,7,11,0,7094
3775,20250601,3,14,0,6848
3776,20250104,7,13,0,17055
3777,20230902,7,4,1,6955
3778,20250306,4,6,0,2936
3779,20220718,6,3,1,16200
3780,20221121,6,5,1,7848
3781,20210621,4,6,0,15190
3782,20250924,1,2,0,14628
3783,20250827,6,14,1,749
3784,20220619,1,2,0,16933
3785,20250223,6,11,0,13306
3786,20250624,4,8,0,3936
3787,20230624,4,3,0,3552
3788,20251209,4,4,1,2023
3789,20230213,5,12,0,14131
3790,20221031,5,6,1,2992
3791,20210205,2,1,0,11257
3792,20251027,6,9,1,16629
3793,20231202,6,8,1,6378
3794,20240707,7,11,0,18693
3795,20240818,1,2,0,10763
3796,20240718,6,2,0,14476
3797,20240704,6,2,0,8347
3798,20251212,3,1,0,6727
3799,20230802,3,12,0,6816
3800,20230730,6,10,0,7622
3801,20231225,3,8,1,17572
3802,20250819,5,7,0,13573
3803,20250930,7,5,1,11194
3804,20211216,4,8,0,12205
3805,20230311,2,14,0,18232
3806,20250216,5,12,0,8558
3807,20230506,5,10,0,17293
3808,20240223,3,2,0,13205
3809,20210623,6,10,1,6781
3810,20240922,7,1,0,17707
3811,20220424,1,8,0,6377
3812,20250322,4,3,0,19647
3813,20220627,5,3,0,19307
3814,20250224,4,6,0,4607
3815,20231221,2,14,0,11132
3816,20250605,3,4,0,2266
3817,20210810,7,8,0,9337
3818,20231229,4,13,0,15652
3819,20241224,4,10,0,4917
3820,20221215,5,8,0,9000
3821,20250822,2,4,0,7336
3822,20211017,7,11,0,19668
3823,20210812,5,3,1,9527
3824,20221009,5,7,0,16009
3825,20230608,4,7,0,11934
3826,20220819,5,1,0,7932
3827,20240316,5,5,0,13976
3828,20220125,7,8,1,19306
3829,20211107,7,6,0,8627
3830,20210531,2,11,0,16327
3831,20210831,6,9,1,17045
3832,20240104,2,8,1,14811
3833,20240529,2,4,0,6624
3834,20250208,2,2,1,1485
3835,20220314,7,10,0,10214
3836,20220103,4,12,0,4831
3837,20240705,3,4,0,12570
3838,20210217,5,4,1,12803
3839,20210612,6,8,0,5044
3840,20251118,3,13,0,3582
3841,20231205,7,3,0,7653
3842,20220114,5,12,1,2709
3843,20220325,6,14,0,3607
3844,20230320,2,11,0,941
3845,20250729,5,9,0,3533
3846,20251111,5,8,0,6213
3847,20210612,4,9,0,13829
3848,20220512,5,5,1,8054
3849,20230820,6,12,0,17968
3850,20250131,3,10,0,16777
3851,20250729,6,2,0,9749
3852,20250311,4,10,1,2411
3853,20210317,1,11,0,9266
3854,20211130,6,6,1,6885
3855,20220730,7,10,1,3585
3856,20240218,1,6,0,9313
3857,20251103,2,9,0,716
3858,20211105,3,9,0,2279
3859,20240510,4,12,0,9131
3860,20250208,7,2,0,17432
3861,20211117,6,12,0,4661
3862,20210704,5,9,1,14438
3863,20210616,7,2,0,13601
3864,20230326,5,6,0,7371
3865,20250326,3,13,0,2126
3866,20211116,5,8,1,19591
3867,20251105,7,10,0,15505
3868,20251008,1,11,0,8461
3869,20231002,5,5,0,1069
3870,20240311,3,3,0,11778
3871,20220912,1,1,0,2604
3872,20221022,1,11,0,4121
3873,20231223,4,13,1,10569
3874,20210412,5,5,0,4424
3875,20230510,5,9,1,17880
3876,20230331,4,8,0,6991
3877,20250920,2,5,1,14502
3878,20250408,6,9,0,15440
3879,20241104,2,5,0,2900
3880,20230313,2,3,0,17998
3881,20210327,7,11,0,13147
3882,20210609,7,13,0,15123
3883,20221107,6,13,0,4299
3884,20220722,4,5,0,14105
3885,20210316,4,11,0,1337
3886,20250118,3,10,0,14709
3887,20251111,2,2,0,6584
3888,20250526,1,5,0,6896
3889,20231106,6,6,0,10744
3890,20220426,2,9,1,15267
3891,20210129,7,10,1,15453
3892,20221027,3,8,1,14416
3893,20250915,2,5,1,7477
3894,20211124,5,8,0,11632
3895,20251128,2,10,0,16922
3896,20231204,5,8,0,10962
3897,20211208,3,12,1,14407
3898,20240318,4,13,0,1374
3899,20221016,7,13,0,2415
3900,20220919,1,10,1,2596
3901,20220924,4,1,1,8943
3902,20250813,4,5,1,8283
3903,20210205,7,12,1,11640
3904,20210621,7,14,0,2862
3905,20250110,7,14,0,3368
3906,20220526,6,3,1,9036
3907,20220106,4,8,0,11672
3908,20241012,5,7,0,6995
3909,20250613,7,5,0,18801
3910,20250127,7,7,0,8190
3911,20220301,4,7,0,14244
3912,20240406,6,3,0,10534
3913,20220418,4,4,0,5587
3914,20250524,6,8,0,19998
3915,20240403,6,13,0,15127
3916,20220714,2,10,0,9372
3917,20220828,4,5,1,3580
3918,20230318,6,13,0,19122
3919,20220715,1,12,0,15889
3920,20240425,1,9,0,1231
3921,20220620,6,11,0,3879
3922,20220216,1,10,0,2272
3923,20241231,6,13,0,11186
3924,20210516,2,13,1,18776
3925,20220602,5,5,0,3812
3926,20220102,5,9,0,9931
3927,20231126,3,7,0,705
3928,20221013,5,7,0,9754
3929,20210529,5,1,1,12526
3930,20210602,6,9,0,18573
3931,20230116,3,1,0,18108
3932,20220720,2,12,1,7499
3933,20230427,3,7,0,2786
3934,20240828,7,9,0,9446
3935,20250126,2,2,0,15073
3936,20210916,1,11,0,18246
3937,20220922,1,1,1,18419
3938,20220123,7,8,1,18911
3939,20251120,3,14,0,17492
3940,20230308,5,10,0,15921
3941,20250429,6,3,1,6160
3942,20250318,6,11,0,9230
3943,20241029,5,1,0,6865
3944,20221026,2,11,0,18519
3945,20250927,3,6,0,15043
3946,20230922,5,8,0,6225
3947,20220209,3,4,1,3846
3948,20221102,1,10,0,5651
3949,20250809,2,12,0,11156
3950,20221208,2,1,0,10151
3951,20230918,1,12,1,687
3952,20230929,4,14,0,17515
3953,20250505,5,12,0,1555
3954,20250112,2,1,0,17385
3955,20241123,5,8,0,7823
3956,20240211,7,2,1,16378
3957,20211127,4,3,0,11831
3958,20230522,4,7,0,15140
3959,20220714,1,14,0,17030
3960,20240629,7,13,1,6803
3961,20240522,5,9,1,17575
3962,20251118,4,7,0,2248
3963,20210901,3,11,1,13136
3964,20250614,5,11,0,7062
3965,20241220,3,12,0,7030
3966,20210805,3,7,1,16847
3967,20210428,7,11,0,5582
3968,20251224,6,10,0,13564
3969,20231201,2,4,0,1460
3970,20241206,2,6,1,12393
3971,20250216,6,6,0,12120
3972,20251220,3,14,0,19449
3973,20250103,3,7,0,8749
3974,20240828,4,10,0,6014
3975,20220902,6,9,1,16489
3976,20250810,1,2,0,2363
3977,20250824,3,9,0,1382
3978,20230107,1,7,0,8708
3979,20220426,3,13,0,3279
3980,20251022,7,5,0,12962
3981,20251204,2,8,0,13093
3982,20220924,6,8,0,16870
3983,20221215,1,10,0,4605
3984,20220220,7,9,1,15149
3985,20221005,2,4,0,14968
3986,20210905,7,6,0,3013
3987,20241009,6,8,0,17696
3988,20240216,1,8,0,3217
3989,20240722,4,12,0,5877
3990,20230728,3,13,0,13166
3991,20231113,1,8,0,11171
3992,20241117,3,2,0,16941
3993,20211028,1,9,0,18837
3994,20210930,3,3,0,6433
3995,20231101,2,1,1,17449
3996,20210418,7,2,0,10252
3997,20210511,3,12,0,1669
3998,20210731,3,4,0,1515
3999,20231003,1,13,0,7324
4000,20210822,1,4,0,15318
4001,20211003,7,10,1,3651
4002,20210518,6,4,0,9599
4003,20240614,2,8,0,13204
4004,20251110,5,6,0,10964
4005,20240731,5,5,0,18182
4006,20210421,6,13,0,7919
4007,20250814,4,6,0,7979
4008,20251224,4,13,0,6607
4009,20230502,5,7,0,8921
4010,20250326,1,8,0,2844
4011,20250509,4,13,0,1065
4012,20210530,2,2,0,18326
4013,20230529,1,7,0,9054
4014,20210109,3,8,0,12888
4015,20240206,7,3,0,15903
4016,20230805,6,4,0,13456
4017,20231008,1,5,0,9262
4018,20220118,2,10,0,9689
4019,20210809,7,10,1,1298
4020,20230807,5,5,0,11855
4021,20240115,7,13,0,15325
4022,20220319,4,1,0,10656
4023,20240803,5,5,0,12783
4024,20210828,1,11,0,9078
4025,20210320,5,9,1,10190
4026,20230513,7,11,0,7068
4027,20241109,2,6,0,13820
4028,20250311,1,9,0,12014
4029,20221209,2,5,0,18768
4030,20220607,5,12,0,10204
4031,20251111,2,13,0,15245
4032,20210720,3,14,0,15999
4033,20250602,6,13,0,16644
4034,20230214,5,13,1,5842
4035,20230816,3,9,0,13621
4036,20211011,6,5,0,1645
4037,20250807,7,14,0,1995
4038,20231114,6,9,0,10142
4039,20240420,4,11,0,5891
4040,20210328,5,7,0,16129
4041,20210523,4,6,0,14819
4042,20250619,5,9,0,5601
4043,20220918,1,13,0,19133
4044,20230717,1,14,0,4414
4045,20221221,3,5,0,6249
4046,20230302,5,7,0,19493
4047,20221022,2,12,1,7284
4048,20240425,2,8,0,4667
4049,20250420,4,2,0,17623
4050,20220818,1,4,0,17005
4051,20250430,5,3,1,19312
4052,20210413,6,1,0,14520
4053,20230608,3,7,0,5599
4054,20240717,3,6,0,13886
4055,20220423,6,4,0,5337
4056,20240215,1,6,0,19628
4057,20250301,3,9,1,7475
4058,20241014,6,10,0,11936
4059,20220511,6,14,1,1126
4060,20240710,6,11,0,12266
4061,20221025,7,7,0,10102
4062,20240611,1,11,1,4046
4063,20250326,4,8,1,11283
4064,20240604,3,6,0,1043
4065,20241016,1,7,0,16692
4066,20210228,6,9,0,6774
4067,20240920,6,7,0,14568
4068,20240815,5,11,1,5216
4069,20210920,4,11,0,15667
4070,20220520,2,7,0,13969
4071,20220304,3,1,1,13902
4072,20210329,6,7,0,11344
4073,20221226,5,8,0,15553
4074,20251015,2,4,1,2192
4075,20231227,3,10,1,8427
4076,20240122,1,5,0,14255
4077,20220803,5,10,0,19811
4078,20241118,4,1,0,1071
4079,20250129,3,14,0,2135
4080,20251002,2,4,0,6769
4081,20240508,4,14,0,14787
4082,20220331,3,8,0,8686
4083,20251101,5,1,0,1019
4084,20250716,1,13,0,1547
4085,20210118,1,6,0,3577
4086,20210711,3,10,1,7809
4087,20240607,5,12,0,3071
4088,20240223,7,8,0,15951
4089,20250318,5,7,0,10197
4090,20210411,1,3,0,17829
4091,20220212,6,7,0,4821
4092,20220814,2,7,0,1129
4093,20241115,5,1,0,10582
4094,20250922,3,9,0,4950
4095,20210724,1,8,0,13765
4096,20250907,3,11,0,10586
4097,20250313,4,12,0,10147
4098,20220414,3,2,0,7713
4099,20220731,3,6,0,15233
4100,20220104,4,3,0,13503
4101,20221221,6,11,0,10638
4102,20251121,3,6,0,16944
4103,20241016,5,7,0,15226
4104,20250603,1,11,0,19608
4105,20240606,6,9,0,18844
4106,20230624,4,6,0,10814
4107,20250912,7,2,1,18907
4108,20210421,2,8,0,9076
4109,20220423,5,5,0,19290
4110,20251113,4,1,0,984
4111,20250613,5,8,0,17512
4112,20250708,5,14,0,4402
4113,20230224,6,9,0,6519
4114,20220325,2,5,1,17847
4115,20241106,3,6,0,1930
4116,20230123,1,7,1,5950
4117,20211114,4,2,1,17880
4118,20250602,3,10,0,5754
4119,20251220,1,7,0,6752
4120,20250722,2,11,0,17756
4121,20240104,6,14,0,3754
4122,20240126,3,8,0,18655
4123,20220331,2,8,0,11585
4124,20230324,4,13,0,15293
4125,20240622,3,7,0,19749
4126,20250905,7,9,1,9352
4127,20230919,4,14,0,17143
4128,20241018,6,11,1,16793
4129,20211225,2,10,0,19726
4130,20220122,5,11,0,4944
4131,20230914,2,8,1,4388
4132,20230412,1,10,0,3241
4133,20210922,1,6,0,18761
4134,20241012,2,2,1,10159
4135,20250820,3,3,0,11045
4136,20211018,2,13,0,17365
4137,20230328,1,14,1,3189
4138,20220411,1,1,1,3119
4139,20210530,6,3,0,13421
4140,20230324,1,9,0,11371
4141,20251129,6,13,0,16425
4142,20211113,4,8,0,17571
4143,20240310,2,8,0,10002
4144,20230518,2,13,0,12242
4145,20210708,4,5,0,7268
4146,20221008,6,14,0,4938
4147,20240820,2,12,0,12920
4148,20250819,3,6,0,3552
4149,20221007,7,2,1,9694
4150,20240304,7,13,1,8167
4151,20240510,5,5,0,16997
4152,20221127,4,11,1,14435
4153,20210409,4,1,0,8651
4154,20210911,6,2,0,9543
4155,20210916,3,6,0,19817
4156,20220102,2,11,0,13842
4157,20241012,7,9,0,758
4158,20230314,4,13,1,10491
4159,20231109,2,1,0,11264
4160,20240729,1,11,0,14302
4161,20230609,6,13,0,14100
4162,20210111,7,3,0,4716
4163,20231028,5,9,1,13646
4164,20220929,5,13,0,4284
4165,20240321,3,13,0,1710
4166,20240304,7,10,0,15880
4167,20221020,5,2,0,6798
4168,20240528,2,10,0,3769
4169,20240802,1,13,0,2004
4170,20241009,6,2,0,12399
4171,20210922,7,2,0,908
4172,20250821,1,4,0,3019
4173,20231120,5,14,0,13949
4174,20231129,7,2,0,13719
4175,20230423,1,8,0,4285
4176,20251203,2,6,0,12253
4177,20251225,3,7,0,2383
4178,20241216,2,13,1,14815
4179,20220328,5,12,0,15389
4180,20210131,7,4,0,17258
4181,20250622,4,2,0,5644
4182,20250611,5,5,0,12512
4183,20241228,3,13,0,18428
4184,20231114,6,11,0,2338
4185,20250122,6,12,0,19983
4186,20250430,6,14,1,5094
4187,20211016,7,5,0,13027
4188,20250915,6,11,0,6362
4189,20251012,7,11,0,11896
4190,20230929,2,3,0,2291
4191,20210806,4,7,1,7994
4192,20231011,6,5,0,13443
4193,20241222,1,6,1,4066
4194,20250419,3,10,0,7185
4195,20231018,3,9,0,6525
4196,20220422,4,5,0,14933
4197,20220104,5,4,1,10541
4198,20231124,2,6,0,7803
4199,20210804,2,7,0,9278
4200,20250630,1,13,1,14307
4201,20250429,1,7,1,16906
4202,20240315,1,6,0,8499
4203,20251006,6,13,0,14010
4204,20211024,2,11,1,11977
4205,20210202,4,8,0,826
4206,20230301,3,12,1,15774
4207,20220517,1,5,0,1724
4208,20231224,7,12,0,2984
4209,20250405,6,11,0,13888
4210,20230729,5,2,0,4269
4211,20241108,2,13,0,16405
4212,20240430,6,11,1,9767
4213,20240607,4,11,0,1832
4214,20241103,2,4,0,12239
4215,20220807,6,9,1,16323
4216,20240624,4,6,0,14735
4217,20250306,2,3,0,10246
4218,20231005,1,6,0,14094
4219,20230323,5,3,0,18019
4220,20221210,6,2,1,4910
4221,20250105,1,6,0,19583
4222,20220725,6,7,0,19184
4223,20230811,2,13,0,14709
4224,20230309,6,7,0,2454
4225,20220209,5,2,0,15739
4226,20210424,5,9,0,6256
4227,20221211,4,3,0,10072
4228,20250113,2,13,1,10767
4229,20240705,4,13,0,11546
4230,20220527,7,6,0,17348
4231,20210819,1,7,0,7515
4232,20221010,6,10,0,15458
4233,20211005,2,12,0,11065
4234,20250224,4,4,0,875
4235,20231214,4,5,0,2349
4236,20250923,7,5,0,5516
4237,20240429,6,3,0,7202
4238,20220325,4,10,0,15453
4239,20221023,3,12,0,9890
4240,20220505,4,14,0,3851
4241,20230114,1,11,0,16825
4242,20210917,1,1,1,12227
4243,20250709,1,4,0,3031
4244,20221128,2,3,1,15514
4245,20251118,6,10,0,5831
4246,20230720,1,14,0,716
4247,20210804,4,1,0,3107
4248,20250126,1,5,0,17338
4249,20220527,5,12,0,7014
4250,20210918,3,2,0,13302
4251,20240303,1,12,0,19364
4252,20210720,3,9,0,18361
4253,20241017,7,10,1,14718
4254,20210107,7,13,0,7718
4255,20250818,5,4,1,17421
4256,20210107,6,9,0,18214
4257,20220717,6,8,0,6506
4258,20210527,2,12,0,7408
4259,20241228,5,11,0,16414
4260,20230720,1,1,1,19163
4261,20220622,7,4,0,2858
4262,20211217,4,6,0,5411
4263,20220525,7,11,0,13081
4264,20220410,4,14,0,5362
4265,20220629,3,13,0,15118
4266,20250818,5,13,0,7433
4267,20240320,4,1,1,19388
4268,20251123,2,14,0,18115
4269,20230120,2,8,0,9332
4270,20251208,3,9,1,16207
4271,20250709,6,8,0,3911
4272,20220709,2,10,1,4469
4273,20250214,3,12,0,13562
4274,20230228,6,7,0,5903
4275,20210116,5,2,1,5398
4276,20210708,5,10,0,715
4277,20220922,7,13,0,6141
4278,20221002,2,2,0,15220
4279,20240319,2,5,0,18607
4280,20210102,6,3,1,9667
4281,20220414,3,2,0,18109
4282,20250303,5,7,0,18320
4283,20220406,4,10,1,17980
4284,20220831,3,6,0,3111
4285,20210506,6,11,0,19427
4286,20250109,7,13,1,17446
4287,20240616,1,1,0,2979
4288,20220316,7,7,1,7698
4289,20240310,1,3,0,14205
4290,20241203,1,11,1,13219
4291,20210129,3,1,0,3332
4292,20230715,5,7,1,8261
4293,20250821,2,6,1,18168
4294,20230602,5,6,0,2196
4295,20240711,1,12,1,11106
4296,20250525,7,1,0,16023
4297,20221008,4,7,0,2199
4298,20210901,2,3,0,18299
4299,20220119,5,11,0,14092
4300,20250110,5,8,0,18257
4301,20250714,1,12,1,19002
4302,20250315,2,14,0,19858
4303,20250315,1,14,0,1621
4304,20250820,4,14,1,12375
4305,20220122,5,9,0,10178
4306,20220714,6,9,1,18044
4307,20230427,6,6,1,14222
4308,20250323,2,13,1,4611
4309,20210709,4,11,0,14676
4310,20240727,2,12,1,5089
4311,20220430,5,7,0,9306
4312,20210823,3,3,1,15111
4313,20211210,2,10,0,12782
4314,20250828,1,13,0,1256
4315,20230330,5,13,1,13891
4316,20220531,2,5,0,13777
4317,20251205,6,8,0,19354
4318,20240808,5,10,0,4811
4319,20231108,3,1,1,8773
4320,20241016,4,3,0,1965
4321,20241216,3,13,0,18334
4322,20211214,7,10,0,14994
4323,20210727,4,4,0,1145
4324,20210206,5,12,1,2823
4325,20210524,6,7,0,16309
4326,20241125,2,11,0,5525
4327,20240226,2,3,0,15384
4328,20250827,1,4,0,18164
4329,20230304,6,7,0,13358
4330,20220615,1,1,1,10221
4331,20210908,7,5,0,7070
4332,20240804,4,13,0,1413
4333,20240213,1,12,1,10651
4334,20210609,5,8,0,6426
4335,20250408,2,14,0,4844
4336,20221109,2,6,0,4731
4337,20231020,2,1,1,1835
4338,20241210,4,12,0,8764
4339,20231017,3,11,0,16763
4340,20230724,5,7,0,10428
4341,20251221,5,5,0,8954
4342,20241118,1,2,0,14742
4343,20231220,5,5,0,11487
4344,20210430,6,1,0,7424
4345,20240307,1,11,0,3903
4346,20210922,6,8,0,12661
4347,20231209,1,1,1,4340
4348,20251227,3,11,1,8802
4349,20230120,4,2,0,7970
4350,20250131,2,12,0,6519
4351,20250411,3,11,1,7727
4352,20210602,1,1,1,3145
4353,20210703,6,11,1,8925
4354,20230331,2,7,0,14349
4355,20250408,2,9,0,6459
4356,20210319,2,3,0,14007
4357,20240814,4,14,0,8796
4358,20240120,7,6,1,7036
4359,20250603,6,6,0,1276
4360,20251017,1,12,1,6877
4361,20240514,7,7,1,5009
4362,20250905,2,3,0,4560
4363,20220302,6,10,0,9988
4364,20251109,4,10,1,19106
4365,20221007,5,3,0,16772
4366,20240625,6,2,0,17254
4367,20241226,6,14,1,6746
4368,20220617,7,8,0,10658
4369,20210506,6,8,0,13400
4370,20230103,2,11,1,7330
4371,20250312,2,13,0,16854
4372,20250410,6,13,0,13596
4373,20250918,5,4,1,4385
4374,20210110,4,11,0,553
4375,20240729,1,11,0,5996
4376,20220321,4,4,0,11828
4377,20231201,1,4,0,16478
4378,20230715,2,3,0,10898
4379,20230805,6,13,1,14627
4380,20221205,2,5,0,16242
4381,20230131,2,9,1,9243
4382,20230727,1,10,0,16968
4383,20250715,7,11,0,7688
4384,20210711,6,14,0,14606
4385,20220103,4,12,1,2485
4386,20240711,1,14,0,5589
4387,20241012,4,3,0,10474
4388,20230530,3,5,0,11075
4389,20220421,4,14,0,9281
4390,20231130,2,4,0,17796
4391,20230224,6,12,1,8042
4392,20230712,6,13,1,15097
4393,20221120,3,3,1,1808
4394,20230605,2,3,0,5700
4395,20221018,7,1,0,1015
4396,20221028,1,13,0,5216
4397,20210508,5,3,0,2329
4398,20240624,3,13,0,1214
4399,20230206,1,13,0,19775
4400,20250107,6,9,0,17869
4401,20240320,2,5,1,9888
4402,20211011,6,8,0,5781
4403,20230217,3,6,0,3005
4404,20221015,5,5,0,11171
4405,20210613,1,13,0,12960
4406,20230325,3,5,0,12392
4407,20230604,3,7,1,17020
4408,20240723,1,5,0,14852
4409,20220323,7,5,0,14785
4410,20220605,1,13,0,14352
4411,20221008,1,13,0,2349
4412,20230304,7,5,0,12313
4413,20210208,4,6,0,13161
4414,20230310,1,11,0,6507
4415,20240918,5,1,1,3869
4416,20220129,1,3,0,2670
4417,20230120,1,7,1,16466
4418,20250406,5,9,1,17721
4419,20240814,4,5,1,1716
4420,20230614,2,4,0,5395
4421,20240210,6,4,1,4132
4422,20240725,5,1,0,511
4423,20231230,2,13,0,4818
4424,20241102,1,13,0,19127
