Incident_ID,Date_ID,Region_ID,Crime_Type,Severity,Resolved_Flag
759,20231220,1,Assault,Low,0
760,20221123,3,Cybercrime,Low,1
761,20221224,1,Robbery,Low,1
762,20251106,5,Assault,Medium,1
763,20251029,5,Robbery,Low,1
764,20230906,1,Assault,High,1
765,20220610,5,Assault,High,1
766,20210629,4,Robbery,Low,1
767,20230115,4,Assault,High,1
768,20210220,5,Assault,High,1
769,20210106,2,Robbery,Medium,1
770,20230418,7,Assault,Medium,1
771,20220818,1,Cybercrime,High,1
772,20210225,2,Assault,Medium,0
773,20240228,1,Cybercrime,High,1
774,20241230,6,Assault,High,1
775,20220103,6,Assault,Medium,1
776,20240515,3,Robbery,Medium,1
777,20220511,1,Assault,Low,1
778,20210127,2,Robbery,High,1
779,20241126,4,Assault,Low,1
780,20230512,7,Assault,Medium,0
781,20250429,1,Cybercrime,Medium,1
782,20230824,3,Cybercrime,Medium,1
783,20210127,6,Robbery,Low,1
784,20230629,4,Robbery,Medium,1
785,20240426,2,Assault,Low,1
786,20250314,4,Cybercrime,High,1
787,20230726,1,Cybercrime,Low,1
788,20210414,1,Assault,Medium,0
789,20241005,4,Assault,Low,1
790,20230901,1,Cybercrime,Low,1
791,20220610,7,Assault,High,1
792,20240723,1,Cybercrime,Medium,1
793,20210709,1,Robbery,Low,1
794,20240125,5,Cybercrime,High,0
795,20250817,5,Robbery,Medium,1
796,20240108,5,Cybercrime,High,0
797,20231104,4,Cybercrime,Medium,0
798,20220713,7,Assault,High,1
799,20250910,1,Robbery,Low,1
800,20220515,1,Assault,Medium,0
801,20241211,2,Assault,Medium,0
802,20210622,1,Assault,Low,0
803,20231024,5,Assault,Low,1
804,20251107,4,Assault,Low,0
805,20220911,3,Assault,Medium,1
806,20250220,4,Cybercrime,Low,1
807,20230902,1,Robbery,Low,1
808,20241217,1,Robbery,High,0
809,20241124,1,Robbery,Low,0
810,20210421,3,Robbery,Medium,1
811,20220918,4,Cybercrime,High,1
812,20230421,6,Assault,Medium,0
813,20210608,6,Assault,Medium,1
814,20220114,7,Cybercrime,High,1
815,20231122,1,Cybercrime,Medium,1
816,20230214,1,Robbery,High,1
817,20240803,1,Cybercrime,Low,1
818,20230704,1,Cybercrime,Medium,0
819,20230615,1,Robbery,High,1
820,20250824,1,Cybercrime,Medium,1
821,20230625,2,Assault,Low,0
822,20251114,1,Assault,High,1
823,20220808,4,Robbery,Low,1
824,20210513,1,Assault,High,0
825,20210624,2,Robbery,High,0
826,20240906,7,Robbery,Low,1
827,20230228,2,Cybercrime,Medium,1
828,20230718,3,Robbery,Low,1
829,20240109,1,Robbery,Low,0
830,20250514,6,Cybercrime,Medium,1
831,20241022,1,Assault,Medium,1
832,20220527,6,Assault,Low,1
833,20210714,1,Cybercrime,Medium,1
834,20240913,2,Cybercrime,Low,1
835,20210726,4,Assault,Low,1
836,20210704,1,Robbery,Low,1
837,20250227,6,Robbery,High,0
838,20211222,3,Robbery,Medium,1
839,20210228,7,Assault,Medium,0
840,20220529,7,Robbery,Medium,1
841,20250711,3,Assault,Medium,1
842,20220906,6,Cybercrime,High,0
843,20240125,1,Robbery,Low,1
844,20241113,3,Cybercrime,Low,1
845,20210108,1,Robbery,High,1
846,20250602,1,Assault,High,1
847,20240425,1,Cybercrime,Medium,1
848,20240710,2,Assault,High,1
849,20240504,1,Cybercrime,Medium,1
850,20210829,1,Assault,Low,1
851,20220510,3,Robbery,High,1
852,20241023,6,Assault,Low,1
853,20241211,3,Robbery,High,1
854,20210108,6,Cybercrime,Low,1
855,20241026,1,Assault,High,0
856,20210619,1,Assault,Medium,1
857,20241201,6,Robbery,Low,1
858,20210127,1,Robbery,Medium,1
859,20240423,6,Cybercrime,High,0
860,20221130,6,Cybercrime,Medium,1
861,20210905,3,Cybercrime,Low,1
862,20240814,2,Assault,Low,1
863,20210517,1,Robbery,Medium,1
864,20251024,1,Robbery,Medium,1
865,20250510,4,Robbery,High,0
866,20220915,7,Robbery,Medium,1
867,20241216,5,Cybercrime,Medium,0
868,20231225,2,Cybercrime,Low,1
869,20230701,2,Assault,Low,1
870,20221121,4,Assault,Low,1
871,20231026,6,Assault,High,0
872,20210322,1,Cybercrime,High,1
873,20211021,7,Robbery,Low,1
874,20241016,1,Assault,Medium,1
875,20210406,6,Robbery,Low,0
876,20250313,4,Robbery,Low,1
877,20240108,1,Cybercrime,Medium,1
878,20220821,1,Assault,High,1
879,20210116,4,Assault,Low,1
880,20240428,1,Cybercrime,High,1
881,20211105,1,Robbery,Medium,0
882,20250625,1,Cybercrime,Low,0
883,20230924,6,Cybercrime,Medium,1
884,20221203,1,Cybercrime,High,0
885,20241002,7,Robbery,Low,1
886,20220426,2,Assault,Low,0
887,20220929,7,Robbery,Low,1
888,20220919,2,Cybercrime,Low,0
889,20251021,6,Assault,High,0
890,20251104,1,Assault,High,1
891,20240805,7,Cybercrime,High,0
892,20241110,2,Cybercrime,Low,1
893,20230625,2,Robbery,Low,0
894,20210504,5,Cybercrime,High,1
895,20230315,2,Cybercrime,Medium,0
896,20231129,5,Robbery,High,1
897,20221028,1,Robbery,Medium,1
898,20210319,1,Robbery,High,1
899,20210306,2,Assault,High,0
900,20230415,3,Robbery,Medium,0
901,20251227,1,Robbery,High,1
902,20221009,7,Assault,Low,1
903,20241205,1,Assault,Low,1
904,20230618,3,Cybercrime,Medium,1
905,20240611,1,Assault,Low,0
906,20250713,4,Cybercrime,Low,1
907,20231230,7,Assault,Medium,1
908,20240619,3,Cybercrime,Low,1
909,20231005,1,Assault,Medium,1
910,20240901,1,Assault,Medium,1
911,20240308,7,Assault,Low,1
912,20240830,1,Cybercrime,Medium,1
913,20251105,2,Robbery,Low,0
914,20241207,1,Cybercrime,High,1
915,20250630,5,Cybercrime,High,1
916,20230710,7,Robbery,Medium,1
917,20240322,3,Assault,Low,1
918,20250831,6,Robbery,Low,1
919,20210419,5,Robbery,Medium,1
920,20210312,1,Robbery,Low,0
921,20240104,4,Robbery,Low,1
922,20230614,4,Assault,High,0
923,20250820,3,Robbery,Low,1
924,20240711,1,Assault,Low,0
925,20220516,1,Cybercrime,High,0
926,20240610,7,Robbery,High,1
927,20240131,6,Cybercrime,High,1
928,20220914,4,Cybercrime,High,1
929,20241102,1,Robbery,Low,1
930,20241213,4,Assault,High,0
931,20241008,4,Cybercrime,High,1
932,20220623,2,Robbery,Medium,1
933,20230825,6,Assault,High,0
934,20211125,2,Cybercrime,Medium,1
935,20210225,6,Cybercrime,High,1
936,20250226,5,Cybercrime,Medium,1
937,20210923,1,Robbery,Low,1
938,20220825,5,Robbery,Low,0
939,20220616,1,Robbery,High,1
940,20210428,7,Robbery,Medium,0
941,20210520,2,Assault,Low,1
942,20240713,5,Cybercrime,Low,1
943,20220812,7,Assault,Low,0
944,20240120,7,Assault,Low,0
945,20210111,1,Cybercrime,High,1
946,20250905,1,Cybercrime,High,0
947,20220630,3,Cybercrime,Medium,0
948,20251026,1,Assault,High,0
949,20230306,6,Robbery,High,1
950,20250401,5,Cybercrime,Low,1
951,20240329,1,Cybercrime,Medium,1
952,20220608,1,Assault,Low,1
953,20230727,2,Cybercrime,High,1
954,20250518,3,Robbery,High,1
955,20210310,6,Robbery,Low,1
956,20230628,1,Robbery,High,1
957,20221112,7,Robbery,High,1
958,20240307,7,Assault,Low,1
959,20240419,1,Assault,Low,1
960,20250423,3,Cybercrime,High,1
961,20251111,3,Robbery,Low,1
962,20230527,1,Cybercrime,Low,1
963,20240619,6,Assault,Low,1
964,20240314,7,Assault,High,1
965,20220514,6,Robbery,High,1
966,20240503,3,Robbery,High,1
967,20210510,1,Robbery,Medium,1
968,20230826,3,Robbery,High,1
969,20250812,6,Robbery,Low,1
970,20251123,1,Robbery,Medium,1
971,20230226,1,Robbery,Medium,0
972,20210723,4,Assault,Medium,1
973,20220609,7,Assault,Medium,0
974,20210610,2,Cybercrime,High,0
975,20230531,2,Robbery,High,0
976,20220302,5,Assault,Medium,1
977,20220323,2,Cybercrime,Medium,0
978,20240822,1,Assault,Medium,1
979,20241017,1,Cybercrime,High,1
980,20241219,7,Robbery,High,0
981,20240831,5,Cybercrime,Medium,1
982,20250314,3,Robbery,Medium,1
983,20220410,1,Cybercrime,High,1
984,20250227,2,Cybercrime,Medium,1
985,20241226,1,Robbery,Medium,1
986,20220513,1,Robbery,High,0
987,20210309,1,Robbery,High,0
988,20210201,4,Robbery,Medium,1
989,20240502,2,Cybercrime,Low,1
990,20240520,1,Assault,Low,1
991,20231229,1,Robbery,Low,1
992,20210210,2,Robbery,Medium,0
993,20250911,4,Robbery,Medium,1
994,20211005,5,Assault,Medium,0
995,20251210,5,Robbery,Medium,1
996,20220315,2,Cybercrime,Medium,0
997,20220418,3,Robbery,Low,1
998,20250723,3,Assault,High,1
999,20240805,5,Cybercrime,Low,1
1000,20250228,1,Cybercrime,Medium,1
1001,20220917,2,Robbery,High,0
1002,20250622,1,Assault,Medium,0
1003,20231127,1,Robbery,Medium,0
1004,20241122,1,Cybercrime,Low,1
1005,20240316,1,Cybercrime,High,1
1006,20210506,4,Robbery,Low,1
1007,20211231,6,Cybercrime,Medium,1
1008,20210808,1,Assault,Low,1
1009,20240916,4,Cybercrime,High,1
1010,20220705,4,Cybercrime,Low,1
1011,20250716,3,Robbery,Low,1
1012,20210523,5,Assault,High,1
1013,20250605,1,Assault,Low,1
1014,20210728,6,Cybercrime,High,1
1015,20230409,5,Cybercrime,High,1
1016,20250331,2,Robbery,Low,1
1017,20230102,1,Assault,Medium,1
1018,20211218,4,Robbery,Medium,1
1019,20210714,6,Cybercrime,High,0
1020,20211030,1,Assault,Low,1
1021,20230903,2,Cybercrime,Medium,1
1022,20250507,1,Cybercrime,Low,1
1023,20251211,5,Cybercrime,Medium,1
1024,20240503,1,Robbery,High,0
1025,20210516,1,Cybercrime,High,0
1026,20220126,1,Assault,Low,0
1027,20210302,3,Robbery,Low,1
1028,20220111,1,Robbery,Medium,1
1029,20220611,5,Cybercrime,Low,0
1030,20231012,1,Robbery,Low,1
1031,20220724,1,Robbery,Medium,0
1032,20240129,6,Robbery,Low,1
1033,20210921,6,Robbery,Low,0
1034,20211228,1,Cybercrime,Low,0
1035,20211207,5,Assault,Low,1
1036,20230516,1,Assault,Low,1
1037,20220430,3,Robbery,Medium,1
1038,20230511,1,Robbery,Medium,1
1039,20230801,5,Robbery,Low,1
1040,20220808,1,Assault,Medium,1
1041,20210731,2,Robbery,High,0
1042,20230630,3,Assault,High,1
1043,20210703,1,Cybercrime,High,0
1044,20220109,1,Assault,High,1
1045,20230226,1,Cybercrime,High,0
1046,20220216,2,Cybercrime,High,0
1047,20210105,4,Assault,High,1
1048,20230203,7,Assault,Medium,0
1049,20221114,1,Assault,Low,1
1050,20211121,4,Assault,High,1
1051,20251030,5,Robbery,Low,0
1052,20220323,6,Robbery,Medium,1
1053,20210321,5,Robbery,High,1
1054,20240916,3,Robbery,Low,0
1055,20210907,2,Assault,High,0
1056,20230313,1,Assault,Medium,0
1057,20230406,6,Assault,Low,0
1058,20240914,4,Robbery,High,1
1059,20231201,1,Cybercrime,Medium,0
1060,20220730,2,Cybercrime,Medium,1
1061,20240126,6,Cybercrime,High,1
1062,20220831,1,Robbery,Low,1
1063,20250107,6,Cybercrime,Low,1
1064,20221004,1,Cybercrime,Medium,0
1065,20250827,1,Robbery,Low,1
1066,20231204,3,Assault,Medium,1
1067,20220423,3,Robbery,Medium,0
1068,20210615,3,Cybercrime,Low,1
1069,20251225,4,Robbery,Low,1
1070,20231103,3,Robbery,High,1
1071,20220216,7,Robbery,High,1
1072,20230813,4,Assault,High,1
1073,20250810,1,Assault,High,0
1074,20210824,1,Cybercrime,Low,1
1075,20230111,1,Cybercrime,Low,0
1076,20250327,1,Assault,Medium,1
1077,20231223,4,Cybercrime,Low,0
1078,20221022,1,Robbery,High,0
1079,20210402,5,Assault,High,0
1080,20211223,1,Cybercrime,Medium,1
1081,20230831,7,Cybercrime,Low,1
1082,20251003,5,Robbery,Medium,0
1083,20250216,1,Robbery,Medium,1
1084,20230118,1,Assault,Low,1
1085,20241125,6,Assault,High,1
1086,20210220,4,Robbery,Medium,0
1087,20251024,3,Assault,Low,1
1088,20230203,6,Robbery,Medium,1
1089,20231108,1,Robbery,Medium,1
1090,20220619,4,Robbery,Low,0
1091,20231021,6,Cybercrime,High,1
1092,20220713,5,Robbery,Medium,0
1093,20250414,1,Cybercrime,High,0
1094,20211030,4,Cybercrime,Low,1
1095,20230524,4,Cybercrime,High,1
1096,20250913,1,Assault,Low,1
1097,20240624,4,Assault,Medium,0
1098,20250713,3,Assault,Low,0
1099,20250418,7,Cybercrime,High,1
1100,20230726,4,Robbery,High,0
1101,20250605,1,Robbery,Medium,0
1102,20240327,1,Robbery,Low,1
1103,20241217,1,Cybercrime,Low,1
1104,20250611,3,Assault,Medium,1
1105,20220728,1,Robbery,Low,1
1106,20230530,4,Assault,Low,1
1107,20211213,1,Robbery,Medium,1
1108,20250625,1,Assault,Low,0
1109,20250123,1,Robbery,High,1
1110,20230310,5,Cybercrime,Low,1
1111,20250715,7,Robbery,Low,0
1112,20210117,1,Cybercrime,Medium,1
1113,20230519,1,Assault,Low,1
1114,20251011,1,Cybercrime,Low,1
1115,20220115,5,Cybercrime,Low,1
1116,20211211,3,Robbery,Medium,1
1117,20210618,3,Cybercrime,High,1
1118,20250306,1,Robbery,Medium,0
1119,20210901,3,Assault,Low,1
1120,20230428,2,Assault,Medium,0
1121,20210117,2,Cybercrime,Medium,1
1122,20250929,1,Assault,High,1
1123,20230511,6,Robbery,Low,0
1124,20250412,1,Robbery,Low,0
1125,20241103,1,Cybercrime,Low,0
1126,20210316,5,Cybercrime,Medium,1
1127,20221201,6,Assault,High,1
1128,20230321,1,Robbery,Low,0
1129,20210319,4,Assault,Low,1
1130,20210325,1,Assault,High,1
1131,20210115,5,Assault,High,0
1132,20251129,4,Robbery,High,1
1133,20220725,6,Assault,Medium,1
1134,20220520,1,Robbery,Medium,1
1135,20211110,1,Robbery,Low,1
1136,20221005,1,Assault,Medium,1
1137,20240118,1,Cybercrime,Medium,1
1138,20240314,1,Robbery,Medium,1
1139,20210604,7,Assault,Medium,0
1140,20220213,6,Cybercrime,Medium,1
1141,20231219,7,Robbery,Low,1
1142,20240531,2,Cybercrime,High,0
1143,20210817,3,Cybercrime,Medium,0
1144,20220330,6,Assault,Low,1
1145,20220908,3,Assault,Medium,1
1146,20230219,1,Cybercrime,Medium,1
1147,20221110,1,Cybercrime,Low,1
1148,20250912,2,Assault,Low,1
1149,20240327,2,Cybercrime,High,1
1150,20251222,7,Cybercrime,High,1
1151,20250301,7,Assault,Medium,0
1152,20250608,1,Robbery,Low,0
1153,20210821,1,Robbery,Low,0
1154,20240306,6,Robbery,Medium,1
1155,20220513,5,Assault,Low,1
1156,20230821,2,Assault,Low,1
1157,20240906,6,Cybercrime,High,1
1158,20240423,6,Assault,Medium,0
1159,20240408,4,Robbery,High,1
1160,20210417,6,Assault,High,0
1161,20230212,6,Cybercrime,High,1
1162,20230910,1,Cybercrime,High,0
1163,20240924,2,Robbery,Medium,1
1164,20240321,3,Cybercrime,Low,1
1165,20210205,7,Cybercrime,High,1
1166,20211130,6,Robbery,Medium,1
1167,20210719,3,Cybercrime,High,0
1168,20250313,1,Cybercrime,Low,0
1169,20230604,1,Cybercrime,High,1
1170,20211018,3,Assault,High,1
1171,20210405,7,Assault,High,1
1172,20251222,1,Cybercrime,Medium,1
1173,20231208,7,Assault,High,1
1174,20250701,7,Robbery,High,1
1175,20220202,1,Cybercrime,High,1
1176,20240925,1,Assault,Low,1
1177,20211019,1,Robbery,Low,1
1178,20250122,1,Assault,High,1
1179,20210716,1,Cybercrime,High,1
1180,20220827,3,Robbery,Medium,1
1181,20220505,2,Cybercrime,Medium,1
1182,20240910,3,Cybercrime,Low,1
1183,20250709,5,Cybercrime,High,1
1184,20250718,1,Robbery,High,0
1185,20250318,4,Cybercrime,Low,1
1186,20220512,6,Robbery,Low,1
1187,20220408,3,Assault,Low,0
1188,20250123,6,Assault,Low,1
1189,20240627,1,Assault,High,1
1190,20240410,1,Assault,High,1
1191,20241213,1,Robbery,High,1
1192,20210508,4,Assault,Medium,1
1193,20250501,1,Robbery,Medium,1
1194,20240505,2,Assault,Medium,1
1195,20210917,2,Robbery,Medium,0
1196,20240617,1,Cybercrime,Low,1
1197,20231205,1,Robbery,Medium,1
1198,20230109,1,Cybercrime,High,1
1199,20230807,1,Robbery,Medium,1
1200,20230217,1,Cybercrime,High,1
1201,20210808,1,Robbery,High,1
1202,20220412,1,Assault,Low,0
1203,20230819,1,Robbery,High,1
1204,20210119,7,Assault,Medium,1
1205,20250109,7,Cybercrime,High,1
1206,20250829,5,Cybercrime,Medium,0
1207,20250222,1,Assault,High,1
1208,20210529,4,Assault,High,1
1209,20220901,2,Assault,High,1
1210,20210127,7,Robbery,High,1
1211,20210401,3,Assault,Medium,1
1212,20230824,2,Cybercrime,Low,1
1213,20230710,3,Cybercrime,Low,1
1214,20240719,1,Robbery,High,1
1215,20240704,5,Robbery,Medium,0
1216,20210306,7,Assault,High,0
1217,20220830,6,Assault,Low,0
1218,20210402,4,Robbery,Medium,0
1219,20210217,2,Assault,High,1
1220,20221216,2,Robbery,High,0
1221,20240104,1,Assault,Low,0
1222,20230706,2,Assault,Low,1
1223,20250209,1,Cybercrime,Medium,1
1224,20230120,1,Assault,Low,1
1225,20241017,2,Robbery,Medium,0
1226,20220312,6,Robbery,Medium,0
1227,20220627,4,Assault,Low,0
1228,20210804,5,Robbery,Low,0
1229,20220910,5,Assault,Low,1
1230,20210408,7,Assault,Medium,1
1231,20250213,1,Cybercrime,High,1
1232,20251229,4,Cybercrime,High,0
1233,20251206,5,Assault,Low,1
1234,20220625,6,Cybercrime,Low,1
1235,20241012,7,Robbery,High,1
1236,20240828,1,Assault,High,0
1237,20220205,1,Cybercrime,Low,0
1238,20210615,3,Robbery,High,1
1239,20240113,1,Cybercrime,High,0
1240,20230207,3,Robbery,Medium,1
1241,20251011,7,Assault,Medium,1
1242,20210224,1,Cybercrime,High,1
1243,20240906,6,Assault,Medium,1
1244,20240126,1,Robbery,High,0
1245,20210622,1,Robbery,High,1
1246,20220603,3,Cybercrime,Low,1
1247,20210206,1,Cybercrime,Low,1
1248,20210214,1,Assault,Low,1
1249,20241207,2,Cybercrime,High,1
1250,20230703,5,Cybercrime,High,1
1251,20251217,5,Robbery,High,1
1252,20250226,1,Assault,Medium,0
1253,20250823,5,Robbery,High,1
1254,20210808,2,Robbery,Low,1
1255,20230124,5,Cybercrime,High,1
1256,20220602,1,Assault,Low,1
1257,20250616,1,Cybercrime,High,1
1258,20220508,5,Assault,Medium,0
1259,20220214,2,Assault,Medium,1
1260,20230919,4,Cybercrime,Low,0
1261,20210714,1,Cybercrime,High,0
1262,20250508,1,Robbery,Medium,1
1263,20251018,1,Cybercrime,Low,1
1264,20250205,2,Cybercrime,High,1
1265,20240602,5,Cybercrime,High,1
1266,20230508,1,Assault,High,1
1267,20220304,5,Robbery,Low,1
1268,20250228,1,Robbery,High,1
1269,20250924,4,Assault,High,0
1270,20230307,2,Cybercrime,Low,1
1271,20221021,1,Robbery,Medium,1
1272,20221004,4,Robbery,Medium,1
1273,20220312,5,Robbery,Low,0
1274,20210409,1,Cybercrime,Low,0
1275,20240731,1,Assault,High,0
1276,20220110,5,Cybercrime,Medium,1
1277,20240514,5,Cybercrime,Low,1
1278,20210914,1,Assault,Low,1
1279,20240710,1,Cybercrime,Low,1
1280,20230718,7,Cybercrime,High,1
1281,20230210,6,Assault,Low,1
1282,20250409,7,Robbery,Medium,0
1283,20241024,2,Assault,Low,1
1284,20220924,1,Assault,Medium,0
1285,20220920,7,Assault,Low,0
1286,20221113,7,Robbery,Medium,1
1287,20221223,6,Cybercrime,High,1
1288,20240926,2,Cybercrime,Medium,1
1289,20250730,6,Assault,High,1
1290,20230724,1,Assault,High,1
1291,20210914,3,Cybercrime,High,1
1292,20240517,6,Robbery,Medium,1
1293,20220614,7,Cybercrime,Medium,1
1294,20251216,4,Assault,Medium,1
1295,20230306,1,Robbery,Medium,1
1296,20210303,4,Cybercrime,Low,0
1297,20240331,5,Assault,Medium,1
1298,20221113,3,Assault,Low,0
1299,20211219,7,Cybercrime,Low,1
1300,20210715,7,Cybercrime,Low,0
1301,20230516,7,Assault,High,1
1302,20210525,7,Assault,Medium,1
1303,20230207,3,Robbery,Low,1
1304,20220604,1,Robbery,Medium,0
1305,20250325,1,Robbery,Low,1
1306,20210530,1,Robbery,Low,1
1307,20231220,6,Robbery,Low,1
1308,20230210,5,Robbery,High,1
1309,20251121,7,Cybercrime,Low,1
1310,20251221,5,Assault,High,1
1311,20221011,1,Robbery,Medium,1
1312,20220427,1,Robbery,High,1
1313,20231225,3,Cybercrime,Low,1
1314,20210923,1,Cybercrime,High,1
1315,20250713,1,Cybercrime,Medium,0
1316,20250805,1,Cybercrime,Medium,0
1317,20250115,6,Robbery,Medium,1
1318,20211026,4,Assault,Medium,1
1319,20210403,4,Cybercrime,High,0
1320,20211213,7,Cybercrime,Low,0
1321,20240325,2,Robbery,Medium,1
1322,20220210,5,Assault,Low,1
1323,20250819,4,Assault,High,1
1324,20221201,3,Cybercrime,Medium,0
1325,20210521,7,Assault,High,1
1326,20211205,1,Robbery,High,1
1327,20210302,7,Assault,Low,1
1328,20240905,4,Cybercrime,High,1
1329,20240717,2,Assault,Medium,1
1330,20221007,1,Cybercrime,High,1
1331,20221205,1,Cybercrime,Medium,1
1332,20240107,1,Cybercrime,Medium,1
1333,20221107,1,Cybercrime,Medium,0
1334,20240518,6,Robbery,High,1
1335,20210503,5,Cybercrime,High,1
1336,20230504,6,Assault,High,0
1337,20211003,7,Robbery,Medium,1
1338,20250716,4,Cybercrime,High,1
1339,20250216,1,Assault,Medium,0
1340,20241015,1,Robbery,High,0
1341,20241204,3,Assault,Low,1
1342,20250210,6,Robbery,High,1
1343,20230503,4,Robbery,High,1
1344,20210715,4,Robbery,Low,1
1345,20240923,1,Assault,Low,1
1346,20221103,2,Robbery,Low,1
1347,20230912,5,Cybercrime,Low,1
1348,20230526,1,Robbery,Low,0
1349,20230317,5,Robbery,High,1
1350,20211224,3,Cybercrime,High,1
1351,20250101,3,Robbery,Low,0
1352,20210723,1,Assault,Low,1
1353,20241111,1,Cybercrime,High,1
1354,20241001,6,Robbery,Medium,0
1355,20220413,3,Cybercrime,Low,0
1356,20240516,2,Assault,Medium,1
1357,20251130,3,Robbery,High,0
1358,20231229,5,Assault,High,1
1359,20240816,1,Cybercrime,High,1
1360,20220420,1,Assault,High,1
1361,20250717,1,Robbery,Low,0
1362,20240422,1,Robbery,Low,1
1363,20241224,1,Robbery,Medium,1
1364,20250606,3,Cybercrime,High,0
1365,20230928,1,Assault,High,1
1366,20210309,1,Robbery,Low,1
1367,20241126,1,Robbery,Low,1
1368,20220612,4,Assault,High,0
1369,20240630,1,Robbery,Low,1
1370,20220505,7,Cybercrime,High,1
1371,20240531,1,Cybercrime,High,1
1372,20221002,1,Cybercrime,Medium,1
1373,20220811,6,Cybercrime,Medium,0
1374,20210123,5,Robbery,Medium,0
1375,20231009,1,Robbery,Medium,1
1376,20220904,6,Robbery,High,1
1377,20240710,1,Cybercrime,Medium,1
1378,20240612,6,Cybercrime,Medium,0
1379,20250822,1,Assault,Medium,1
1380,20230410,6,Assault,Low,1
1381,20250130,1,Assault,High,1
1382,20240301,3,Cybercrime,High,0
1383,20230520,1,Cybercrime,Low,1
1384,20250316,4,Robbery,High,0
1385,20211017,1,Robbery,Medium,1
1386,20250805,6,Robbery,Low,0
1387,20240115,5,Robbery,Low,1
1388,20211002,1,Assault,Low,1
1389,20250702,1,Cybercrime,Medium,1
1390,20220204,2,Assault,Low,1
1391,20231206,3,Robbery,High,0
1392,20250213,3,Robbery,Medium,1
1393,20250414,1,Assault,Low,1
1394,20250908,1,Assault,Low,1
1395,20240428,1,Cybercrime,Low,1
1396,20240723,1,Robbery,Low,0
1397,20240313,6,Robbery,High,0
1398,20230717,1,Assault,Medium,1
1399,20250924,1,Robbery,Medium,0
1400,20250423,1,Cybercrime,Low,1
1401,20210515,1,Robbery,Low,0
1402,20230505,2,Cybercrime,Low,1
1403,20230511,1,Cybercrime,Medium,0
1404,20220202,3,Assault,High,1
1405,20211228,1,Robbery,Low,1
1406,20250225,3,Assault,Medium,0
1407,20240823,2,Assault,High,1
1408,20220708,1,Assault,Low,1
1409,20230528,3,Cybercrime,Low,1
1410,20230625,1,Assault,Medium,0
1411,20210210,1,Cybercrime,Low,1
1412,20240612,7,Assault,High,1
1413,20230109,2,Cybercrime,High,0
1414,20211109,3,Assault,High,0
1415,20210826,1,Assault,High,1
1416,20240625,6,Robbery,High,1
1417,20220414,1,Assault,Medium,0
1418,20210304,3,Assault,High,1
1419,20220128,2,Cybercrime,Medium,1
1420,20210624,4,Cybercrime,Medium,0
1421,20240522,7,Assault,High,1
1422,20220713,1,Robbery,High,1
1423,20230606,6,Assault,Medium,1
1424,20220419,7,Robbery,Medium,1
1425,20250914,7,Cybercrime,Medium,1
